TFIIA10 TFIIA20 TFIIA25 TFIIA30 TFIIA40 TFIIA60 TFIIA90 TFIIA120
chrVIII_371545_371874 0 0.00467275378866107 0.0259037253233742 0.065967618384437 0.149676956327127 0.32204839205628 0.741224407940273 0.703945475319837
chrVIII_374313_374601 0 0.00405741904530394 0.0252867427885702 0.0670374122571367 0.132574401755843 0.296537513176963 0.723446324918508 0.699663349209889
chrVIII_374836_375944 0 0.00336553135068795 0.0219763616930556 0.0610874771474185 0.128443493166283 0.255490219489869 0.732976156125405 0.65760222330636
chrVIII_377688_377887 0 0.00424691229741977 0.019115567515412 0.0628284518656544 0.100458204227417 0.204380983724621 0.553046608756119 0.51024110008888
chrVIII_381048_381903 0 0.00268949433507019 0.0240170350748306 0.053523254445039 0.122720039821132 0.265768576718549 1.0754910696467 0.695254086715744
chrVIII_382490_383562 0 0.00307489542779687 0.0246044969945412 0.0569991081286332 0.127779400469482 0.297079697889955 0.84697204023861 0.574494463692455
chrVIII_384688_385473 0 0.00290963971174283 0.0191254906724954 0.0405958495273152 0.0715524885936009 0.17449264956581 0.571486750563901 0.504451665277672
chrVIII_386754_387409 0 0.00424338443216394 0.0321052951384314 0.069054021001269 0.126039161942132 0.291293481575499 0.698306998343402 0.70874773976876
chrVIII_388682_389179 0 0.00762271469479959 0.037287901621621 0.115803223004221 0.211142104214248 0.452642851324465 1.03348051505934 0.991156771812465
chrVIII_389319_389476 0 0.00761328414340184 0.0507051131523632 0.122353076365782 0.176776026360451 0.390539071391164 0.760201669753923 0.934214192462377
chrVIII_393238_393532 0 0.00353286502424606 0.0209738399897515 0.0606077168143143 0.122425222590333 0.314438942378824 0.661075370814116 0.57525504461969
chrVIII_396695_397083 0 0.00443855549735898 0.0250326839121606 0.0672606713693811 0.11008772095728 0.252677773157671 0.562773470645074 0.75596501568098
chrVIII_400976_401593 0 0.00364644314744308 0.02217317078682 0.0569499078759911 0.111697283607856 0.250103899133235 0.572162989535405 0.583407230394872
chrVIII_406908_407109 0 0.00306065416240833 0.0200232170815 0.0689795238844763 0.111221583251784 0.233799900678314 0.581195382229207 0.661936258834177
chrVIII_410726_411462 0 0.00247711477332865 0.0182772079673108 0.0475012811098061 0.11315976097601 0.276174505722782 1.10895541689331 0.588776408204267
chrVIII_417285_417488 0 0.00363645175758468 0.0253959091011067 0.065949610357208 0.155872583827317 0.251856963846785 0.673383606130792 0.685609956887404
chrVIII_422213_423101 0 0.00281724155643687 0.0158856145500519 0.0488785158141698 0.106556441994891 0.246664454912884 0.717081802557522 0.546038662696377
chrVIII_423574_423778 0 0.00452830648760949 0.0313293897174711 0.0826672924440609 0.218717190066881 0.424729231802728 1.19090616648772 0.745726833387368
chrVIII_436963_437276 0 0.00397422842234581 0.0245473723416309 0.0744731833520239 0.119076793378684 0.261650308933765 0.694837946307824 0.576383286771718
chrVIII_439076_439323 0 0.00378573448926686 0.0197657947568529 0.0647211372231031 0.135552225459208 0.276952528160656 0.676226577832976 0.610960682735354
chrVIII_450518_451721 0 0.0024392652851708 0.0187790254741237 0.0436531334494764 0.0878036432646741 0.167704323427356 0.554446595303406 0.504362349539762
chrVIII_452546_452994 0 0.0101288691486223 0.079135194385148 0.20570906447523 0.361714358580456 0.459354972185146 1.40090433899103 1.15979122737323
chrVIII_461614_461760 0 0.00399773735928493 0.0278026823256886 0.0800916711769065 0.131347393554487 0.271347610229435 0.786541685171506 0.629519580628245
chrVIII_461922_462487 0 0.00472938775862432 0.0301113298891106 0.0700267996833115 0.131885547224195 0.280358432308366 0.652557927759368 0.670429138547329
chrVIII_464634_464972 0 0.00515663306477639 0.025320415911151 0.0669465907618647 0.135476884912561 0.264006282617948 0.614498936981142 0.641483968262235
chrVIII_465440_465604 0 0.00570329219531393 0.0220277513953896 0.108935941980457 0.150168291508723 0.343392913223222 0.758393741687372 1.11405042451138
chrVIII_466830_467329 0 0.00697577331247971 0.037729935093274 0.0915325138632221 0.163912716388522 0.361190716652474 0.905258079491883 0.921799385918026
chrVIII_470546_471155 0 0.00332441837497741 0.0196040158136876 0.059833774308547 0.134231276824656 0.261422290843675 0.834500568165096 0.625300220496063
chrVIII_475681_475885 0 0.00776530059913195 0.0334667727994886 0.105280793216451 0.210340255005249 0.513520447199441 1.20564891009959 1.19706089746027
chrVIII_480640_481003 0 0.00394312411671068 0.0267022123400175 0.068215153138128 0.120198839971456 0.315397831148132 0.657990479458167 0.678507116264334
chrVIII_483791_484075 0 0.00434141748696705 0.0232193722046863 0.0720681592822887 0.144894765060669 0.253585107542349 0.665983711748352 0.624446349586552
chrVIII_484538_484966 0 0.00316810317741336 0.0155419319424898 0.0525288352759145 0.108022567813772 0.210130600664838 0.609646619632498 0.596258618632487
chrVIII_488120_488749 0 0.00306058863456888 0.0214161407642654 0.0497732463621 0.111763981381073 0.245006493600026 0.669572238365729 0.549633332056381
chrVIII_490464_490703 0 0.00399314225887196 0.0167641629407803 0.0575570125195856 0.11108132904844 0.224710671956609 0.637931292572724 0.66407442350897
chrVIII_491794_492001 0 0.00437722216869725 0.0309767032954201 0.0801567615509423 0.14622138217717 0.3654110162365 0.889507232027579 0.664884976423454
chrVIII_497179_497426 0 0.00425143992247032 0.022964664694712 0.0751225501531582 0.161269459769506 0.313609088445039 0.819595110784998 0.764558531258745
chrVIII_498372_499166 0 0.00345099971158808 0.0167381085717751 0.0543618337986587 0.109756083508921 0.230006309224211 0.59364816749232 0.669764194829103
chrVIII_501070_501269 0 0.00425785235070934 0.0226901557441806 0.0645167136190953 0.114244957695297 0.258655947506705 0.638423075053507 0.70258714701504
chrVIII_505302_506269 0 0.00250103983102919 0.0181128356687835 0.0490981855485861 0.109051275927395 0.262188036445695 0.73354663393773 0.505091629331307
chrVIII_508765_509185 0 0.00378045632385468 0.0223063950862643 0.0590048880478209 0.136084867767374 0.280427728963252 0.754543454088459 0.635604181452869
chrVIII_512243_512537 0 0.00381119255332562 0.0320045059666439 0.0743583351309275 0.117033035507809 0.253082125696203 0.572594019375837 0.702294838269457
chrVIII_517183_517761 0 0.00326824640403503 0.0215213119606811 0.065446512168745 0.144151833377862 0.283592541643494 0.952323517410847 0.680533500132293
chrVIII_518997_519629 0 0.0037822739281892 0.0226456608804799 0.0535884444017038 0.107845554326629 0.22207805007376 0.556490582764386 0.627465243489776
chrVIII_522124_522355 0 0.00441247931347298 0.0257904396573649 0.0714479590507236 0.13201930538568 0.298670397449684 0.696385266858942 0.829676196724084
chrVIII_522955_523136 0 0.0040624870370272 0.021265698542074 0.0689795238844763 0.139113925268022 0.261780230215282 0.685569979739431 0.661445586757119
chrVIII_526760_526929 0 0.00990129767553294 0.0354527263698685 0.194207535159204 0.338432076963574 0.495495885154217 0.886142168104563 1.188467177155
chrVIII_540443_540808 0 0.00647620776720389 0.0328751411237505 0.0861278273411962 0.151199131357669 0.290119506725153 0.562155500673676 0.65015726124986
chrVIII_543407_543930 0 0.00702753138410249 0.0393638528503002 0.114055775575073 0.216011843730799 0.400236662480293 0.765446866179505 0.954785605981566
chrVIII_544280_544524 0 0.0109260256443733 0.0469523289275525 0.192579020961524 0.30277792155114 0.513201212320776 0.901734129514148 1.02146396059218
chrVIII_547541_547693 0 0.00995553585489633 0.0426525001510163 0.188657113137598 0.358851520944648 0.492711687808281 1.05143800299382 1.04030292279285
chrVIII_547898_548064 0 0.00907966162873311 0.041232030909005 0.189144905365537 0.309672133970267 0.50971777359534 0.952855175833124 1.17319921844112
chrVIII_548213_549241 0 0.0059959332048613 0.0303440481565206 0.0897455317481075 0.17236889629586 0.312920738211713 0.695601243841215 0.804645329910336
chrVIII_554109_554262 0 0.00558771178742316 0.0498450265575858 0.139461442702042 0.267629530423635 0.511121552155875 1.61251432657762 0.992360144667435
chrVIII_556812_557657 0 0.00502474399075695 0.0320446809493653 0.106898325742359 0.188935181634552 0.327112799546461 0.841368636566014 0.985842375478013
chrVIII_558675_558891 0 0.0085125863287819 0.0326738242716201 0.158172619872161 0.246323371191609 0.429970523247853 0.939636856544833 1.24080795168225
chrVIII_559024_559421 0 0.00977403531256791 0.0388677062215726 0.147698217781907 0.307625802211426 0.486421779644505 0.936080233522502 1.25497640534232
chrVIII_560618_560966 0 0.0111616298007565 0.035137608034795 0.194785344052684 0.382886282942436 0.591088939400649 1.05083078199328 1.36684433635269
chrVIII_561456_561794 0 0.0110550661747595 0.0407806502198035 0.188453983573871 0.334806587167101 0.531910470173658 1.01116436590713 1.12092061612996
chrVIII_561922_562613 0 0.00577862771568072 0.037161101198017 0.114922836682533 0.181148461577391 0.32178954423117 0.959591951452501 1.0436356076368
chrX_43_860 0 0.00611424725187486 0.0380697678049422 0.100002434414899 0.166058872758376 0.314235183854628 0.688072030120156 0.873680396113864
chrX_1647_1971 0 0.0113496727661979 0.0367496026927811 0.212033866777289 0.419464256835298 0.596396865403802 1.06207303984378 1.23367553283297
chrX_3544_4229 0 0.00659661866156086 0.0309371911903319 0.107954570194283 0.199224285606667 0.375373923175088 0.848090230755109 0.864034776442836
chrX_4370_4581 0 0.0113284656203459 0.0409887453186859 0.179304309631513 0.354532942624326 0.524953082041701 1.10159131384977 1.48587978234115
chrX_6328_6884 0 0.00568089174396661 0.0284839509808074 0.0896729287843859 0.162206836862514 0.298389943244144 0.536233381526851 0.806520458269805
chrX_7042_7221 0 0.00480939229676864 0.0466726597483141 0.082217180911986 0.130665915988109 0.193825343999989 0.177716989873715 0.691934467823782
chrX_7241_7422 0 0.00764400309292644 0.0303755929981685 0.160001717146735 0.251072003913507 0.309388095517676 0.647576569532197 1.06023044754453
chrX_8806_9117 0 0.0103635294374046 0.0356932385069675 0.174129597330208 0.354492110077063 0.487803101902924 0.912555241802795 1.21371196172272
chrX_18798_19072 0 0.00551589736293568 0.0331536549472094 0.10072279780403 0.145345269713648 0.295279285737869 0.681681611255846 0.621675278923248
chrX_22766_23181 0 0.00426599964823221 0.0242318086735114 0.0801110481941267 0.121072977797329 0.273350933062422 0.578190434753402 0.565160246417332
chrX_36555_37024 0 0.00316964209635225 0.0168172441252056 0.0492124324311867 0.101926653579644 0.225318452766766 0.544703653653034 0.61198069083013
chrX_37731_37976 0 0.00440622047756735 0.0250485603991938 0.0843278953312003 0.154899694893172 0.329814436320777 0.631078481386653 0.759115760960857
chrX_47358_47590 0 0.00450910294807458 0.0283669669746608 0.0771713611448244 0.135611161209408 0.283003647592395 0.691239855219744 0.732983804385638
chrX_50324_50487 0 0.00519432234883492 0.0254300281012425 0.0818848833858389 0.173813899855192 0.315699936350382 0.613637878880355 0.762217244389435
chrX_53155_53322 0 0.00447678126111716 0.025142983469665 0.0708389433021638 0.163046682340848 0.27487942332532 0.7617013662745 0.664997879289207
chrX_54270_54501 0 0.00464284232803108 0.0246291409057763 0.0738261244188431 0.150050420008323 0.258462847786997 0.684771512145209 0.715622119759902
chrX_58825_59354 0 0.00484303179847445 0.0390784922332541 0.0898675603183105 0.173142060850613 0.391207116330253 0.926539000277067 0.69081440392545
chrX_63481_63863 0 0.00413423230556011 0.0270167528022451 0.071096070231014 0.134511197764284 0.334627989214377 0.721195040662199 0.634323586142521
chrX_68720_69525 0 0.00366153925501072 0.0226226674155375 0.0511543207867844 0.0996107579598951 0.231640770767115 0.623454700536623 0.613109066486813
chrX_73289_74350 0 0.00231247152391052 0.0190881875263712 0.0463932653993592 0.103054364293506 0.256670648922961 0.771633524202676 0.457684536782547
chrX_75034_76235 0 0.00299924303500819 0.0244360767218589 0.0585738622234051 0.127114984848165 0.314096160368695 0.969909350938636 0.536130812968889
chrX_79225_80204 0 0.00429096194034189 0.0276295819609169 0.0760308039809455 0.13645254941044 0.280096804598318 0.751646742390211 0.608162991582635
chrX_83249_83417 0 0.0055125704193499 0.0286454595390439 0.0838925498815132 0.118731558321748 0.285765101481129 0.606626029905208 0.625295465795196
chrX_83902_84088 0 0.00388269258225606 0.0215139907193084 0.0586363770739476 0.161512979993119 0.256589046012343 0.712672466858866 0.818192182211537
chrX_88470_88801 0 0.00470050613343214 0.0291894759900807 0.0718819595597335 0.133393961710155 0.297421504104758 0.684527023380801 0.603068626027052
chrX_90049_91008 0 0.00220615260841703 0.0175950070584108 0.0450365679579776 0.102908531503174 0.247371240758603 0.72045041832493 0.465889461543705
chrX_94480_95155 0 0.00286410702584373 0.0174900321928711 0.0499376891040441 0.10257344580102 0.233148911808282 0.618905829362107 0.50523916595445
chrX_96443_96793 0 0.00532896536396788 0.0215134056457457 0.073508057667949 0.132820368152796 0.284024425721626 0.732513949330947 0.681260663876505
chrX_97443_97814 0 0.00431525366245642 0.0189593215510697 0.0574951774001606 0.138250789456585 0.225680259875373 0.56553321069961 0.630093551324855
chrX_100716_101277 0 0.00330280537591429 0.0189498656628222 0.0488155048361405 0.107805859407703 0.223680369193876 0.519449126771009 0.568134058428273
chrX_104340_105074 0 0.00370484212149286 0.0213245555883872 0.0539555745535771 0.124165401091607 0.26167077338666 0.778606485602303 0.81210235503532
chrX_106014_106778 0 0.00317971806158149 0.0219087355165461 0.0583082263479421 0.116193742487804 0.247839853649622 0.763256301402221 0.692227900479905
chrX_109515_109857 0 0.00394890299914846 0.0244216556459005 0.0622432422551329 0.119808144125473 0.271397253041405 0.713672608652774 0.630351763362273
chrX_111274_111656 0 0.00399927859848038 0.0220139625401533 0.0615679508127839 0.107821224536328 0.236894145686977 0.505762149914424 0.685369844929595
chrX_115731_116129 0 0.00685875453052473 0.0391734838738687 0.102613770549998 0.202017671795752 0.460036820479022 0.91876164189588 0.981828980336266
chrX_116439_117929 0 0.00419364548517464 0.022663232890785 0.0618213363199343 0.113474195594533 0.264124415552708 0.588433756188636 0.656163449068846
chrX_118980_124034 0 0.00509672243473142 0.0360831715757359 0.0653070708547555 0.0918600052902363 0.18892640032599 0.628117610411051 0.488212518557511
chrX_126364_126800 0 0.00456326288637244 0.0283090059267613 0.0607587944365135 0.101146121470511 0.218705898334038 0.398140577516479 0.534771745657945
chrX_128975_129124 0 0.00501932114194734 0.0322486532166243 0.078737429783772 0.159020825552299 0.337689709244864 0.725792632923737 0.501791184342665
chrX_130595_131062 0 0.00351517731791695 0.0239453558491779 0.0569605254093289 0.106206286394276 0.23745254637776 0.579356261128383 0.500744625543283
chrX_133878_134350 0 0.00334405826036035 0.0205454687890254 0.0594483192824964 0.101581776981148 0.214904836421155 0.576034677838625 0.611651885585534
chrX_136270_137420 0 0.00293931762365208 0.0194965854406957 0.0442386948738739 0.0861829911153552 0.193944776294662 0.529478827732745 0.513643318599784
chrX_139296_140579 0 0.00258170462924029 0.0224697684991105 0.0512877071793656 0.10288702702241 0.25346405435372 0.9582760498287 0.490310969446598
chrX_142865_143259 0 0.00436278715853502 0.0237332399872394 0.066843365536126 0.124087901228717 0.246437636511275 0.640659215494899 0.612216047004967
chrX_146088_146582 0 0.0037721616181529 0.0198112698512787 0.0606912865185121 0.122535083354318 0.233795618498137 0.595162019772871 0.736364412085219
chrX_146689_147233 0 0.00389964239570853 0.0193810269883751 0.0571656280884569 0.104159576792559 0.245595599210753 0.642058601577302 0.573379390926892
chrX_150271_151081 0 0.0028551197519863 0.0155919388042624 0.0455793368822247 0.0793869798866247 0.19039176726519 0.52309970211028 0.529835302331894
chrX_152244_152469 0 0.00500369971827585 0.0228479553273758 0.0707335637400241 0.137596842639212 0.232721100828991 0.581811446870111 0.695418588274203
chrX_154479_155084 0 0.00318067343827748 0.0203865329813926 0.0609176336867214 0.116376602830071 0.27847462487627 0.805794432780803 0.565479241547736
chrX_156977_157746 0 0.00362365012003266 0.0294327852559135 0.0625346001272313 0.127872816474289 0.298472694164637 0.865667967545303 0.607091164046979
chrX_159506_160651 0 0.00284060855188228 0.0199126356237915 0.0457113935059061 0.0913170952119663 0.21137782033544 0.517916898751472 0.407530356824347
chrX_161641_162044 0 0.00395503592892793 0.0238348109109744 0.071742269673131 0.127073483796523 0.237083723704949 0.570875681092601 0.769346096674374
chrX_172492_173637 0 0.0030482124788213 0.0318967595862257 0.0633942859146534 0.120352428816184 0.284486865848856 0.831487906132874 0.485447061112151
chrX_177549_177792 0 0.00448410578887417 0.0252486104069719 0.0728026814582621 0.119999310601325 0.28051258002819 0.629246473572085 0.634047312803609
chrX_180196_182096 0 0.00361834051350037 0.0230896007202366 0.0590702282005981 0.115492304530704 0.254940890304309 0.67405929186914 0.617654201792361
chrX_187712_187938 0 0.00408598625374474 0.0243451088613891 0.0736917878707705 0.153674633360045 0.28183705246684 0.63158543959904 0.68134665877827
chrX_189244_189794 0 0.00440551895321757 0.0221177007451687 0.0644247318765677 0.139259926021274 0.275056962088446 0.725073713573147 0.678630147587743
chrX_191400_191753 0 0.00422335233139094 0.0286719157473459 0.0716522671842046 0.137046171866117 0.290237303814622 0.727848456626665 0.567967680087848
chrX_192022_192650 0 0.00512738045101461 0.0253432134044683 0.0739307208210731 0.181472328014771 0.32977258209032 0.818508507743853 0.655725571754095
chrX_195441_195863 0 0.00424770074927554 0.0265377435991871 0.0739291515123843 0.126075540284692 0.249376788325238 0.598148352921386 0.662401335488537
chrX_197269_197432 0 0.00799994554786566 0.049498139447063 0.120816121330602 0.261109988315798 0.488749572513734 1.14598422625894 1.25543030521314
chrX_204549_205029 0 0.00659594560312516 0.0433514736263417 0.11184946106236 0.208976273829447 0.403606302287082 1.00853171532702 1.01300334122426
chrX_207692_207948 0 0.00371748446717025 0.0196701486102601 0.0641902449454205 0.12942035656738 0.265761102025171 0.673455157432022 0.600109562197722
chrX_211525_211822 0 0.00423867283561606 0.0249519882463982 0.0638375903178416 0.147116009957995 0.283178848669527 0.808409660274929 0.552180563323844
chrX_220567_220765 0 0.00367584814958685 0.0208933180742523 0.050363837706606 0.105703534742706 0.203970482894103 0.550989814757524 0.69132393864091
chrX_223769_223968 0 0.00546151490801362 0.0344998641575827 0.0749314972380253 0.183783052108356 0.346328010992619 0.617399696193715 0.730252113142995
chrX_226950_227486 0 0.00446781777408669 0.025307215972365 0.0621674543214649 0.130831106779498 0.276010030860139 0.667315976614969 0.738634593848935
chrX_227831_229043 0 0.00174900558329981 0.0156103202786959 0.0345137397146247 0.0741384293839689 0.176771237789074 0.683833027197348 0.453151647138112
chrX_230950_231365 0 0.0035549418120179 0.0206599556598928 0.0643632148495037 0.131129903124915 0.291223605252771 0.799332490335959 0.730500100359395
chrX_233826_234114 0 0.00754847496438608 0.0380994892683848 0.111453677423662 0.226369386091308 0.464191210760245 1.11163384356677 1.11851656451415
chrX_236362_237295 0 0.00329354118634326 0.0183027994257622 0.0526113508684599 0.103392619579984 0.243421789100222 0.648458667714756 0.628358428919508
chrX_239095_239484 0 0.00405692959922005 0.0215081441479062 0.0602490824828144 0.111972916675363 0.24823334233525 0.660220007940927 0.672282238343412
chrX_241794_241967 0 0.00417393971555029 0.035773202992421 0.0687988935847172 0.186665594268728 0.302083499289237 0.750259428358483 0.530522396023614
chrX_245410_245616 0 0.00581646273451012 0.0329584735819191 0.079991315347962 0.165491586560633 0.329161388744719 0.832495478640513 0.703762160277493
chrX_246211_246556 0 0.00463490313116372 0.0239683448620899 0.0725198636864941 0.142823629941836 0.274019645086687 0.682436987052634 0.656197668119062
chrX_256669_257328 0 0.00387214267528192 0.0221234999446541 0.0628252169208055 0.111390664406013 0.232292470415763 0.526674854226907 0.562816386969171
chrX_262408_262666 0 0.00395482783485611 0.0274434933670711 0.0662810193621438 0.130896367339058 0.238281785056401 0.786508742396956 0.72679734264912
chrX_265037_265213 0 0.00422657770070149 0.0239506098063383 0.0734325781886262 0.138545916853433 0.24550988655679 0.731525278189002 0.61465204255825
chrX_268206_268808 0 0.00270080520814106 0.0218233654618836 0.0641126352548494 0.138321986218591 0.22961410968632 0.694876732227485 0.589326618577074
chrX_280591_281265 0 0.00304619300706792 0.0181668040892425 0.0476503289991448 0.0945797755791579 0.218543254592168 0.533984675007272 0.562823811105975
chrX_289332_289754 0 0.00402964596715199 0.0279068761208121 0.0704392708837846 0.172236422593609 0.309540683846497 0.870213894812847 0.68283032753612
chrX_290735_291686 0 0.00385121155533244 0.0237296028553525 0.0540894582502452 0.102369683554658 0.214810948136761 0.57184171585905 0.564637838262247
chrX_293945_294510 0 0.00338448683264535 0.0211306091678594 0.0586112173501878 0.0950193971314195 0.22976850589338 0.716908351156052 0.592704556775667
chrX_295024_295292 0 0.00365275230415454 0.0207305169173495 0.0657777541014101 0.133576293533159 0.264708410888661 0.62862838927328 0.594004259869699
chrX_302820_303086 0 0.00505812339493905 0.0298210280536282 0.0746615210746437 0.150342144196647 0.276941486017942 0.696056905925456 0.570267427908501
chrX_305864_306042 0 0.00440591562265487 0.0225078576702539 0.0752059260961646 0.138628205461154 0.310041364300441 0.694976545822498 0.700979851929629
chrX_310589_310801 0 0.00492246491308245 0.0324046557718672 0.0633376801099744 0.14889013988354 0.302015822011817 0.586550651731978 0.935580943002124
chrX_312652_312804 0 0.00559577902945329 0.026181642759484 0.0892469302010751 0.147624424225595 0.31916987110263 0.873906865965779 0.524352273361769
chrX_313909_314124 0 0.00465282827738563 0.0305801202050795 0.0944283871822133 0.164909621696292 0.312032699526004 0.826313246899188 0.887793611470457
chrX_314762_315119 0 0.00444136679185903 0.0237967763872376 0.0609149455293182 0.122337004957746 0.24142676934367 0.636278643656139 0.699976004279999
chrX_316333_317018 0 0.00320464093711541 0.0157172882712696 0.0569027326844866 0.101402161023082 0.212207554389069 0.528645399004646 0.495873771966991
chrX_317077_317376 0 0.00448886763192765 0.0301126357983987 0.0768924975512146 0.141367425188332 0.310932639289411 0.635437125113041 0.736193169055898
chrX_319868_320032 0 0.00435381933758684 0.0266381355616078 0.0761477147795098 0.141216580011994 0.347844578783015 0.657095801755882 0.710585969200675
chrX_323076_323467 0 0.00439779511711456 0.0257381832778745 0.0746430761116825 0.130315830477478 0.296806741778953 0.785183272601598 0.696912429349669
chrX_329947_330440 0 0.00393007268553245 0.0233333277400253 0.057428843468229 0.117060888116763 0.251911445055928 0.471616361651561 0.743012854246852
chrX_333095_333584 0 0.0043724935533178 0.0212536950294009 0.0731601010895961 0.126237370001632 0.256265088658259 0.576556858151446 0.67348136494391
chrX_335774_335954 0 0.00478981079283425 0.0308938335701782 0.0860381750394926 0.145849680366433 0.282053190287016 0.63602690368618 1.14151427604527
chrX_337251_338264 0 0.00374515099206195 0.021697471712755 0.0534125373733583 0.107363966524988 0.222805196413446 0.58037743405669 0.707340464518374
chrX_339558_339821 0 0.00406017783598299 0.0207896959632893 0.0661870289544939 0.141568037590699 0.263292318187644 0.644563028102109 0.562852606570623
chrX_345761_346031 0 0.00470641858083995 0.0294051820314013 0.0700697175090873 0.145625640918866 0.255416216447025 0.64652144890532 0.600753067910043
chrX_348545_349681 0 0.00286607625380255 0.0194747649878387 0.0556043365780553 0.116753635850494 0.296368190322276 1.07764541926569 0.740025492072388
chrX_352105_352270 0 0.00450816938638761 0.0266961243383884 0.0794374615798363 0.125259258807834 0.309318121957681 0.571364175888862 0.674482114777782
chrX_354251_354445 0 0.00873750677222929 0.0439519909377214 0.125889854800449 0.192907596624848 0.460430453473106 0.992439831413248 1.10823029147024
chrX_355275_355646 0 0.0069875806352197 0.0336609518217817 0.104371474088382 0.188071548980099 0.454711115220293 1.04106442027746 0.926100481537582
chrX_360978_361290 0 0.00363343612421649 0.0184831322391795 0.0583350705547319 0.11957016577995 0.249155372332371 0.609002263483354 0.652507132882023
chrX_365587_365803 0 0.00403566039279762 0.0235195691805218 0.0609943376731134 0.122665961948021 0.230505600941775 0.558003522511512 0.53550492103647
chrX_373829_374792 0 0.00585571720280902 0.032351937545503 0.0870253296906639 0.162981142522803 0.369777675684853 0.862957185045697 0.833378374863263
chrX_378303_378823 0 0.00526497455115841 0.0264756901770262 0.0739612540460444 0.135771560029282 0.34263150986796 0.745941999092485 0.881194503877174
chrX_380672_381662 0 0.0026004682613578 0.0203168992360985 0.0599547572113277 0.131143794335953 0.22064845527236 0.915868051605314 0.711113695000994
chrX_387407_387702 0 0.00373752960217171 0.0231007768401242 0.0759208596212789 0.148615276350814 0.294045936139478 0.632333613357054 0.584225473354753
chrX_390833_391266 0 0.00625592477571411 0.0325717101176129 0.0928623623559174 0.172198740808919 0.367235857881816 0.887860580972633 0.829091195529136
chrX_392007_392493 0 0.0027139383172839 0.0164569882111972 0.0412209834539257 0.0871946942597616 0.216832339620387 0.526512216598221 0.534425981639794
chrX_396504_396928 0 0.00582781652293684 0.0378719656288788 0.0898396838851801 0.169088147245639 0.387685328535662 0.913543604768932 0.75594823139971
chrX_398302_398476 0 0.00485878848282322 0.0303388563661453 0.0883419000632475 0.151121494672892 0.30360514046127 0.737122413853957 0.724169493361531
chrX_402253_402787 0 0.00382495266326516 0.0188676991686405 0.0596438874448987 0.0964959059391887 0.222265780443393 0.492773944069773 0.580370232839459
chrX_405044_405419 0 0.00373146252361235 0.0228765557888554 0.0699905677558744 0.134073791146634 0.243299332684854 0.65029627661025 0.756623635605261
chrX_407296_407656 0 0.00408156114533691 0.0210043565957197 0.0710335351188273 0.139891421109012 0.274382490612328 0.68279632887274 0.611304041827475
chrX_413289_413777 0 0.00323689175915354 0.0223398995605558 0.0630596393720026 0.13923140806939 0.291916516376408 0.965673013888082 0.7711602973303
chrX_414788_415048 0 0.00578450857890304 0.0398633232103351 0.0910694806747443 0.173309653355549 0.391675581093846 1.09418110024406 0.978065062720815
chrX_415956_416120 0 0.00848207005579492 0.0382740941107109 0.134944698656115 0.231099325924068 0.556563057961644 1.18258099754905 1.18352430754882
chrX_421551_422081 0 0.00377410870714844 0.0238325367597056 0.0572893913294191 0.129758513793748 0.269373279776786 0.710815270229287 0.583383281984282
chrX_422848_423014 0 0.00789296863243435 0.043024925474026 0.130030217377757 0.239085384440083 0.601819517739052 1.19599850238219 1.05013301471077
chrX_424113_425014 0 0.00533800003987697 0.029207660520519 0.0788236243156284 0.169590062115934 0.333020727682662 0.774636658832006 0.774090286348956
chrX_432050_432659 0 0.00412317037918968 0.0218108260002952 0.0702926839136321 0.117486896736919 0.277226773533993 0.664597081313125 0.758703830924751
chrX_434586_435283 0 0.00277497320232188 0.018777659324758 0.0446803369374381 0.104480407273508 0.224320049643653 0.638915968204876 0.592834698832725
chrX_436058_436962 0 0.00909483925357981 0.0731571501562776 0.152486645558883 0.155519881642 0.307492745022612 0.703767273385983 0.631757800084109
chrX_442440_442706 0 0.0040167726292587 0.0270249832492274 0.0758641081481401 0.174871994289316 0.32867909850743 0.755890507165527 0.649362275742822
chrX_445563_446014 0 0.00330302976703501 0.0197157658928346 0.0549770976151631 0.103754409817918 0.242515348090017 0.663199242415315 0.607666557419405
chrX_449090_449242 0 0.00430337723391411 0.0258993477885949 0.0713404302079033 0.133018083411851 0.259898173451403 0.677058889391091 0.660924685335012
chrX_450707_451095 0 0.00408820292862639 0.0237634971334427 0.0674077824865951 0.135935837403116 0.298024885494271 0.821924107483173 0.589590400331613
chrX_452135_452449 0 0.00427621065492262 0.0213852376097662 0.0765573447395899 0.121110062036674 0.272689910350907 0.622345587667914 0.706908573659429
chrX_454012_454349 0 0.0143843710678886 0.0560640492994115 0.198619513333102 0.319851669583556 0.454288480867494 1.01932288063038 1.11337988935937
chrX_454501_455107 0 0.00255788811127707 0.0180874527793202 0.0345147017716601 0.0663322711468624 0.127350943664361 0.370980991793045 0.427318497797581
chrX_455863_456104 0 0.00179204492890077 0.0140112524673751 0.034938638020352 0.0556669722495577 0.125155676521213 0.37191425735804 0.318487266584503
chrX_458309_458637 0 0.00459323029437531 0.0277021313495356 0.0648073752624314 0.130454139787156 0.282802200267384 0.658423075349423 0.667359555420106
chrX_460126_460424 0 0.00484029994217321 0.0261247493263718 0.0695604684561984 0.134329446342916 0.244105744978799 0.684642159781682 0.673550613966062
