chr,start,end,time,chrGene,startGene,endGene,gene,overlap,strand,dist,peakCenter,distTSStoPeakCenter
chrXV,803447,803632,952,chrXV,802549,803464,YOR251C,3348,-,0,803539.5,-75.5
chrVI,137943,138312,329,chrVI,138203,139520,YFL002W-B,2483,+,0,138127.5,-75.5
chrVI,137943,138312,329,chrVI,138203,143517,YFL002W-A,2482,+,0,138127.5,-75.5
chrI,39058,39308,3,chrI,39258,41901,YAL056W,20,+,0,39183,-75
chrV,77847,78107,269,chrV,78052,79456,YEL040W,163,+,0,77977,-75
chrVII,921999,922199,434,chrVII,922174,922507,YGR215W,4198,+,0,922099,-75
chrXV,147188,147424,896,chrXV,147381,150276,YOL090W,2982,+,0,147306,-75
chrVII,640368,640523,401,chrVII,639771,640371,YGR078C,4048,-,0,640445.5,-74.5
chrXIV,154933,155116,826,chrXIV,155099,156539,YNL261W,4953,+,0,155024.5,-74.5
chrV,316491,316857,294,chrV,314533,316600,YER077C,306,-,0,316674,-74
chrVII,1084677,1084901,451,chrVII,1084863,1090591,YGR296W,4281,+,0,1084789,-74
chrXIII,192556,192871,737,chrXIII,192787,194800,YML042W,6255,+,0,192713.5,-73.5
chrX,407356,407612,521,chrX,407557,409162,YJL014W,671,+,0,407484,-73
chrXIII,798357,798532,798,chrXIII,798517,801379,YMR266W,6594,+,0,798444.5,-72.5
chrXV,594869,595208,939,chrXV,595111,596434,YOR142W-A,3232,+,0,595038.5,-72.5
chrXV,594869,595208,939,chrXV,595111,600380,YOR142W-B,3231,+,0,595038.5,-72.5
chrVII,646776,646998,403,chrVII,644859,646815,YGR083C,4053,-,0,646887,-72
chrII,159648,159881,36,chrII,158655,159693,YBL033C,944,-,0,159764.5,-71.5
chrXIII,148641,148868,731,chrXIII,147504,148683,YML062C,6231,-,0,148754.5,-71.5
chrXVI,888687,888872,1056,chrXVI,888042,888708,YPR174C,5795,-,0,888779.5,-71.5
chrIX,398545,398776,259,chrIX,398732,399236,YIR022W,2385,+,0,398660.5,-71.5
chrVII,461478,461709,379,chrVII,461665,464911,YGL016W,3945,+,0,461593.5,-71.5
chrVII,522075,522303,386,chrVII,522260,522833,YGR016W,3979,+,0,522189,-71
chrX,655911,656156,552,chrX,654736,655963,YJR125C,448,-,0,656033.5,-70.5
chrIV,404915,405139,126,chrIV,403694,404957,YDL027C,1546,-,0,405027,-70
chrIII,224221,224435,97,chrIII,224398,224734,YCR060W,3641,+,0,224328,-70
chrXIV,86019,86275,814,chrXIV,86217,87240,YNL290W,4921,+,0,86147,-70
chrIV,78230,78481,105,chrIV,78425,79058,YDL212W,1352,+,0,78355.5,-69.5
chrX,617316,617490,546,chrX,616350,617334,YJR100C,786,-,0,617403,-69
chrVII,73134,73406,343,chrVII,73339,73711,YGL226W,3730,+,0,73270,-69
chrIX,235456,235629,246,chrIX,233056,235474,YIL068C,2281,-,0,235542.5,-68.5
chrIX,299960,300195,250,chrIX,296049,300009,YIL030C,2323,-,0,300077.5,-68.5
chrVIII,218772,219051,471,chrVIII,218225,218843,YHR057C,5958,-,0,218911.5,-68.5
chrVIII,486581,486818,485,chrVIII,486229,486631,YHR191C,6111,-,0,486699.5,-68.5
chrIV,569714,569961,151,chrIV,569233,569770,YDR059C,1640,-,0,569837.5,-67.5
chrVIII,164610,164946,464,chrVIII,161729,164711,YHR027C,5919,-,0,164778,-67
chrV,86779,86959,271,chrV,86936,89852,YEL032W,172,+,0,86869,-67
chrX,365626,365806,516,chrX,365783,368373,YJL041W,646,+,0,365716,-67
chrXIII,405521,405758,760,chrXIII,404322,405573,YMR067C,6375,-,0,405639.5,-66.5
chrXV,566164,566351,937,chrXV,564475,566191,YOR128C,3216,-,0,566257.5,-66.5
chrXIII,831278,831512,802,chrXIII,827027,831329,YMR280C,6610,-,0,831395,-66
chrXIV,622359,622627,868,chrXIV,621312,622428,YNL005C,5221,-,0,622493,-65
chrI,130555,130911,9,chrI,130798,131983,YAL012W,74,+,0,130733,-65
chrIV,1428925,1429164,225,chrIV,1428353,1428980,YDR487C,2102,-,0,1429044.5,-64.5
chrX,390805,391030,518,chrX,388384,390853,YJL029C,657,-,0,390917.5,-64.5
chrXV,490726,491059,931,chrXV,490195,490828,YOR089C,3176,-,0,490892.5,-64.5
chrVII,641846,642044,402,chrVII,642009,643008,YGR080W,4050,+,0,641945,-64
chrVII,822902,823255,421,chrVII,821692,823015,YGR161C-C,4141,-,0,823078.5,-63.5
chrVII,822902,823255,421,chrVII,817746,823015,YGR161C-D,4140,-,0,823078.5,-63.5
chrXII,912257,912490,705,chrXII,910234,912310,YLR396C,4788,-,0,912373.5,-63.5
chrII,49426,49593,22,chrII,49573,50953,YBL089W,882,+,0,49509.5,-63.5
chrXV,804178,804447,953,chrXV,804376,804907,YOR253W,3350,+,0,804312.5,-63.5
chrV,200913,201111,278,chrV,201075,201936,YER023W,238,+,0,201012,-63
chrXII,398327,398605,654,chrXII,398529,399433,YLR128W,4485,+,0,398466,-63
chrXIII,110728,111148,727,chrXIII,111001,111550,YML078W,6215,+,0,110938,-63
chrVII,217355,217566,355,chrVII,217523,220922,YGL151W,3807,+,0,217460.5,-62.5
chrXV,474365,474696,928,chrXV,474593,476792,YOR080W,3168,+,0,474530.5,-62.5
chrVI,146950,147186,331,chrVI,147130,148459,YFL001W,2485,+,0,147068,-62
chrVII,970005,970224,439,chrVII,969186,970053,YGR239C,4222,-,0,970114.5,-61.5
chrXI,340489,340726,601,chrXI,339667,340546,YKL052C,2735,-,0,340607.5,-61.5
chrVII,41329,41542,340,chrVII,41497,43174,YGL244W,3711,+,0,41435.5,-61.5
chrIX,424501,424647,262,chrIX,423808,424513,YIR038C,2404,-,0,424574,-61
chrXIV,554883,555089,859,chrXIV,555047,556832,YNL039W,5186,+,0,554986,-61
chrXI,604216,604368,624,chrXI,603194,604232,YKR087C,2879,-,0,604292,-60
chrV,205058,205322,279,chrV,205250,206834,YER025W,241,+,0,205190,-60
chrXV,689482,689645,944,chrXV,689623,689974,YOR189W,3283,+,0,689563.5,-59.5
chrXII,482013,482485,661,chrXII,482058,482190,YLR157C-C,4529,-,0,482249,-59
chrXI,507764,507994,612,chrXI,507938,508553,YKR035W-A,2826,+,0,507879,-59
chrIII,105497,105716,82,chrIII,104618,105548,YCL009C,3567,-,0,105606.5,-58.5
chrIV,442250,442485,132,chrIV,441013,442309,YDL005C,1571,-,0,442367.5,-58.5
chrXI,53542,53747,559,chrXI,53703,55602,YKL204W,2573,+,0,53644.5,-58.5
chrIV,558038,558198,149,chrIV,557055,558060,YDR051C,1632,-,0,558118,-58
chrIV,894293,894827,177,chrIV,894088,894502,YDR215C,1810,-,0,894560,-58
chrX,407356,407612,521,chrX,407141,407426,YJL015C,670,-,0,407484,-58
chrXIII,23623,23859,717,chrXIII,22047,23683,YML124C,6163,-,0,23741,-58
chrIX,56412,56560,236,chrIX,56544,57252,YIL152W,2190,+,0,56486,-58
chrXVI,364008,364243,1012,chrXVI,363519,364068,YPL099C,5502,-,0,364125.5,-57.5
chrVIII,371543,371839,479,chrVIII,371748,372558,YHR134W,6046,+,0,371691,-57
chrXII,893484,893656,703,chrXII,893627,896270,YLR386W,4778,+,0,893570,-57
chrVIII,549282,549523,491,chrVIII,543963,549346,YHR214C-B,6141,-,0,549402.5,-56.5
chrVIII,549282,549523,491,chrVIII,547909,549346,YHR214C-C,6142,-,0,549402.5,-56.5
chrXIV,230529,230927,832,chrXIV,230105,230672,snR19,6165,-,0,230728,-56
chrV,123513,123687,272,chrV,123656,124670,YEL017W,193,+,0,123600,-56
chrXVI,56428,56954,982,chrXVI,56747,58070,YPL257W-A,5335,+,0,56691,-56
chrXVI,56428,56954,982,chrXVI,56747,62016,YPL257W-B,5334,+,0,56691,-56
chrVII,639488,639648,400,chrVII,637743,639513,YGR077C,4047,-,0,639568,-55
chrXIII,262586,262894,746,chrXIII,261704,262685,YML004C,6298,-,0,262740,-55
chrVIII,39933,40123,455,chrVIII,40083,45690,YHL030W,5852,+,0,40028,-55
chrXIII,623882,624387,785,chrXIII,623615,624080,YMR181C,6502,-,0,624134.5,-54.5
chrIX,212334,212554,244,chrIX,212498,214703,YIL078W,2269,+,0,212444,-54
chrX,472451,472959,532,chrX,472759,474082,YJR026W,713,+,0,472705,-54
chrX,472451,472959,532,chrX,472759,478028,YJR027W,712,+,0,472705,-54
chrII,400837,401049,61,chrII,398613,400890,YBR080C,1067,-,0,400943,-53
chrII,764643,764856,73,chrII,762783,764697,YBR280C,1289,-,0,764749.5,-52.5
chrV,492403,492549,315,chrV,492352,492424,tR(ACG)E,6071,-,0,492476,-52
chrXIII,777809,778087,795,chrXIII,778000,778567,YMR255W,6583,+,0,777948,-52
chrXVI,895775,896042,1057,chrXVI,895960,897004,YPR180W,5801,+,0,895908.5,-51.5
chrXV,379557,379901,919,chrXV,379780,380806,YOR026W,3109,+,0,379729,-51
chrVII,418676,418871,374,chrVII,418824,419289,YGL041W-A,3919,+,0,418773.5,-50.5
chrXI,112441,112665,569,chrXI,110463,112503,YKL179C,2597,-,0,112553,-50
chrVII,49379,49623,341,chrVII,49551,52434,YGL238W,3717,+,0,49501,-50
chrV,342694,342915,298,chrV,342854,343232,YER092W,330,+,0,342804.5,-49.5
chrXV,238464,238674,902,chrXV,238618,240094,YOL049W,3027,+,0,238569,-49
chrVI,45488,45729,322,chrVI,44654,45560,YFL044C,2433,-,0,45608.5,-48.5
chrVIII,117643,117886,461,chrVIII,117813,119439,YHR006W,5895,+,0,117764.5,-48.5
chrXIV,145256,145402,824,chrXIV,144279,145281,YNL265C,4949,-,0,145329,-48
chrVII,996742,996898,443,chrVII,996868,998188,YGR252W,4236,+,0,996820,-48
chrIV,478698,478913,139,chrIV,478473,478758,YDR016C,1593,-,0,478805.5,-47.5
chrXIII,822623,822807,801,chrXIII,822762,824631,YMR278W,6608,+,0,822715,-47
chrV,366676,366834,301,chrV,366801,367428,YER104W,343,+,0,366755,-46
chrXII,481409,481884,660,chrXII,476332,481601,YLR157C-B,4526,-,0,481646.5,-45.5
chrXII,481409,481884,660,chrXII,480278,481601,YLR157C-A,4527,-,0,481646.5,-45.5
chrXIV,44199,44452,810,chrXIV,43323,44280,YNL315C,4896,-,0,44325.5,-45.5
chrXIII,442377,442585,764,chrXIII,442526,443381,YMR087W,6397,+,0,442481,-45
chrXVI,337088,337287,1008,chrXVI,335952,337143,YPL113C,5488,-,0,337187.5,-44.5
chrX,641808,642115,549,chrX,642006,643368,YJR117W,804,+,0,641961.5,-44.5
chrXIV,532509,532719,853,chrXIV,532658,533870,YNL051W,5173,+,0,532614,-44
chrXVI,150468,150670,988,chrXVI,150613,151330,YPL213W,5383,+,0,150569,-44
chrXV,710309,710494,946,chrXV,710445,711576,YOR193W,3290,+,0,710401.5,-43.5
chrVII,999027,999338,444,chrVII,998357,999140,YGR253C,4237,-,0,999182.5,-42.5
chrXIV,172235,172422,828,chrXIV,171440,172286,YNL252C,4962,-,0,172328.5,-42.5
chrXII,472429,472875,658,chrXII,472478,472610,YLR156C-A,4523,-,0,472652,-42
chrXI,237108,237506,586,chrXI,237146,237266,YKL106C-A,2674,-,0,237307,-41
chrII,9139,9313,18,chrII,9267,9372,YBL107W-A,859,+,0,9226,-41
chrXII,543267,543422,670,chrXII,541936,543304,YLR195C,4570,-,0,543344.5,-40.5
chrXII,17814,18015,632,chrXII,17955,19707,YLL061W,4293,+,0,17914.5,-40.5
chrVII,398214,398960,370,chrVII,398627,400160,YGL055W,3905,+,0,398587,-40
chrIV,145431,145683,110,chrIV,144483,145518,YDL175C,1390,-,0,145557,-39
chrXV,77379,77661,882,chrXV,77559,78114,YOL129W,2940,+,0,77520,-39
chrXVI,627731,627950,1038,chrXVI,627879,631245,YPR030W,5635,+,0,627840.5,-38.5
chrXII,384427,384717,653,chrXII,382470,384534,YLR117C,4473,-,0,384572,-38
chrXII,725347,725561,687,chrXII,724720,725416,YLR298C,4682,-,0,725454,-38
chrVI,191535,191766,334,chrVI,191513,191613,tS(GCU)F,6101,-,0,191650.5,-37.5
chrIV,437831,438186,130,chrIV,438046,439360,YDL007W,1569,+,0,438008.5,-37.5
chrXV,111827,112019,890,chrXV,111430,111886,YOL108C,2961,-,0,111923,-37
chrIX,380955,381141,258,chrIX,381085,381814,YIR014W,2372,+,0,381048,-37
chrIV,650928,651395,161,chrIV,645857,651126,YDR098C-B,1681,-,0,651161.5,-35.5
chrIV,650928,651395,161,chrIV,649803,651126,YDR098C-A,1682,-,0,651161.5,-35.5
chrIII,246848,247005,98,chrIII,246962,247910,YCR073W-A,3653,+,0,246926.5,-35.5
chrXIV,102078,102455,819,chrXIV,100909,102232,YNL284C-A,4928,-,0,102266.5,-34.5
chrXIV,102078,102455,819,chrXIV,96963,102232,YNL284C-B,4927,-,0,102266.5,-34.5
chrIV,1201953,1202233,209,chrIV,1202127,1202397,YDR363W-A,1970,+,0,1202093,-34
chrX,531903,532151,539,chrX,532061,533759,YJR052W,738,+,0,532027,-34
chrIII,293644,293958,99,chrIII,293834,294321,YCR097W,3678,+,0,293801,-33
chrI,57307,57528,5,chrI,57028,57385,YAL046C,29,-,0,57417.5,-32.5
chrIV,1206722,1207206,211,chrIV,1206996,1208319,YDR365W-A,1974,+,0,1206964,-32
chrIV,1206722,1207206,211,chrIV,1206996,1212265,YDR365W-B,1973,+,0,1206964,-32
chrXII,485646,486101,663,chrXII,485710,485842,YLR159C-A,4532,-,0,485873.5,-31.5
chrX,667532,667693,554,chrX,667643,669293,YJR131W,817,+,0,667612.5,-30.5
chrIV,1238736,1239024,214,chrIV,1238311,1238850,YDR381C-A,1994,-,0,1238880,-30
chrXIV,340120,340522,839,chrXIV,340351,340858,YNL157W,5058,+,0,340321,-30
chrXIII,353759,353923,754,chrXIII,353870,354731,YMR043W,6349,+,0,353841,-29
chrXVI,44232,44513,979,chrXVI,43282,44344,YPL264C,5327,-,0,44372.5,-28.5
chrXIII,514338,514515,774,chrXIII,514455,517287,YMR124W,6437,+,0,514426.5,-28.5
chrXVI,415646,415821,1015,chrXVI,415762,418027,YPL074W,5528,+,0,415733.5,-28.5
chrV,80341,80526,270,chrV,80461,81145,YEL038W,165,+,0,80433.5,-27.5
chrXV,277923,278134,908,chrXV,278055,280086,YOL023W,3054,+,0,278028.5,-26.5
chrXVI,32881,33091,976,chrXVI,33012,34947,YPL269W,5322,+,0,32986,-26
chrXVI,614498,614669,1036,chrXVI,613376,614558,YPR025C,5630,-,0,614583.5,-25.5
chrVIII,497206,497404,486,chrVIII,496314,497280,YHR198C,6119,-,0,497305,-25
chrXIII,777809,778087,795,chrXIII,777614,777923,YMR254C,6582,-,0,777948,-25
chrIV,333903,334938,122,chrIV,334216,334396,YDL067C,1506,-,0,334420.5,-24.5
chrXI,168733,168973,572,chrXI,167611,168829,YKL149C,2629,-,0,168853,-24
chrIV,1204132,1204334,210,chrIV,1202842,1204210,YDR364C,1971,-,0,1204233,-23
chrXV,216958,217250,900,chrXV,217125,218448,YOL059W,3016,+,0,217104,-21
chrV,196716,197137,277,chrV,196947,198519,YER021W,236,+,0,196926.5,-20.5
chrXI,225822,225968,582,chrXI,224726,225875,YKL113C,2667,-,0,225895,-20
chrII,366498,366738,57,chrII,365975,366600,YBR062C,1048,-,0,366618,-18
chrIV,453950,454265,135,chrIV,454121,454754,YDR003W,1578,+,0,454107.5,-13.5
chrX,60105,60285,496,chrX,59855,60182,YJL199C,477,-,0,60195,-13
chrXVI,412074,412408,1014,chrXVI,412253,415362,YPL075W,5527,+,0,412241,-12
chrXIII,244062,244215,745,chrXIII,244148,245903,YML013W,6285,+,0,244138.5,-9.5
chrIV,455062,455321,136,chrIV,455200,456583,YDR004W,1580,+,0,455191.5,-8.5
chrVI,210537,210888,335,chrVI,210619,210707,tY(GUA)F2,6150,-,0,210712.5,-5.5
chrVIII,212357,213078,468,chrVIII,212534,212720,YHR053C,5952,-,0,212717.5,2.5
chrXII,380719,380934,652,chrXII,380821,382252,YLR116W,4472,+,0,380826.5,5.5
chrXII,573764,574058,672,chrXII,573465,573918,YLR218C,4593,-,0,573911,7
chrIX,37037,37447,235,chrIX,36898,37252,YIL163C,2177,-,0,37242,10
chrIII,12910,13101,78,chrIII,12385,13018,YCL067C,3510,-,0,13005.5,12.5
chrII,28206,28672,19,chrII,28426,28546,YBL100W-C,867,+,0,28439,13
chrVIII,209174,209801,467,chrVIII,209474,209645,YHR050W-A,5948,+,0,209487.5,13.5
chrIII,200062,200258,96,chrIII,199545,200178,YCR039C,3621,-,0,200160,18
chrV,295351,295508,292,chrV,295409,298001,YER069W,296,+,0,295429.5,20.5
chrXIII,397809,398040,759,chrXIII,397902,399459,YMR064W,6372,+,0,397924.5,22.5
chrXV,58651,58910,881,chrXV,58758,60030,YOL140W,2929,+,0,58780.5,22.5
chrIX,243508,243932,247,chrIX,242760,243744,YIL063C,2287,-,0,243720,24
chrXII,500164,501351,666,chrXII,500732,501122,YLR171W,4546,+,0,500757.5,25.5
chrII,110460,110802,29,chrII,110593,111244,YBL059W,916,+,0,110631,38
chrX,717521,717713,556,chrX,717579,717630,YJR151W-A,840,+,0,717617,38
chrXIII,90795,91941,723,chrXIII,91040,91409,YML089C,6203,-,0,91368,41
chrIV,464950,465730,138,chrIV,465050,465383,YDR010C,1586,-,0,465340,43
chrV,326992,327231,295,chrV,327064,327451,YER084W,315,+,0,327111.5,47.5
chrXII,489293,489504,664,chrXII,489349,489469,RDN5-6,6226,+,0,489398.5,49.5
chrXV,201734,201920,899,chrXV,200367,201879,YOL068C,3007,-,0,201827,52
chrXIII,362565,362970,755,chrXIII,362701,362830,YMR046W-A,6353,+,0,362767.5,66.5
chrXIV,137651,137881,823,chrXIV,137698,138094,YNL269W,4945,+,0,137766,68
chrIV,1160910,1161574,205,chrIV,1159607,1161320,YDR343C,1948,-,0,1161242,78
chrII,799642,800675,76,chrII,800122,800242,YBR296C-A,1306,-,0,800158.5,83.5
chrVII,383412,384064,368,chrVII,383653,384766,YGL063W,3896,+,0,383738,85
chrIV,171998,172544,114,chrIV,172181,172313,YDL159W-A,1407,+,0,172271,90
chrIV,22351,22671,101,chrIV,22470,22608,YDL240C-A,1323,-,0,22511,97
chrVII,908941,909209,431,chrVII,909060,909174,YGR204C-A,4187,-,0,909075,99
