chr,start,end,time,chrGene,startGene,endGene,gene,overlap,strand,dist,peakCenter,distTSStoPeakCenter
chrXIII,13015,13610,2.448285424,chrXIII,11482,13174,YML130C,6157,-,0,13312.5,-138.5
chrXVI,318922,319245,3.548288812,chrXVI,317640,318945,YPL123C,5477,-,0,319083.5,-138.5
chrXII,368219,369064,6.397989109,chrXII,368780,369311,YLR109W,4465,+,0,368641.5,-138.5
chrXIII,801503,801762,8.056287364,chrXIII,801771,802704,YMR267W,6595,+,-10,801632.5,-138.5
chrXIII,818534,818904,2.027258805,chrXIII,815650,818581,YMR275C,6605,-,0,818719,-138
chrVII,123205,123699,3.244697352,chrVII,123590,124298,YGL198W,3758,+,0,123452,-138
chrVIII,327994,328353,8.60937474,chrVIII,326812,328036,YHR107C,6017,-,0,328173.5,-137.5
chrXV,91375,91738,14.34741799,chrXV,89691,91419,YOL122C,2947,-,0,91556.5,-137.5
chrXVI,569044,569223,8.537494609,chrXVI,567268,568996,YPR006C,5609,-,-49,569133.5,-137.5
chrVII,452046,452485,3.53163012,chrVII,452403,454560,YGL022W,3939,+,0,452265.5,-137.5
chrXI,483141,483420,4.942595394,chrXI,483418,485011,YKR023W,2813,+,0,483280.5,-137.5
chrIII,118255,118715,2.353088564,chrIII,117379,118348,YCR002C,3578,-,0,118485,-137
chrIV,967772,968146,3.564619123,chrIV,966556,967822,YDR255C,1851,-,0,967959,-137
chrX,452135,452449,4.404862416,chrX,452429,453446,YJR008W,693,+,0,452292,-137
chrXV,943308,943728,4.3763867,chrXV,943655,944357,YOR332W,3435,+,0,943518,-137
chrI,113315,113676,3.02539428,chrI,110845,113359,YAL021C,62,-,0,113495.5,-136.5
chrX,604180,604499,4.663265194,chrX,603219,604203,YJR093C,778,-,0,604339.5,-136.5
chrXI,475852,476221,5.01301874,chrXI,473722,475900,YKR018C,2808,-,0,476036.5,-136.5
chrXIII,835073,835396,11.97036592,chrXIII,833355,835098,YMR282C,6612,-,0,835234.5,-136.5
chrVII,676396,676571,1.606516838,chrVII,676620,677565,YGR096W,4066,+,-50,676483.5,-136.5
chrXVI,656461,656862,2.704063216,chrXVI,656798,657344,YPR046W,5652,+,0,656661.5,-136.5
chrXVI,564942,565412,1.736387533,chrXVI,564006,565041,YPR004C,5607,-,0,565177,-136
chrI,219891,220231,9.833974794,chrI,220197,220497,YAR064W,112,+,0,220061,-136
chrVI,27807,28383,6.308190007,chrVI,28231,29629,YFL052W,2425,+,0,28095,-136
chrXI,286295,286637,3.326580229,chrXI,286602,288573,YKL079W,2705,+,0,286466,-136
chrVI,167112,167675,2.553175631,chrVI,166745,167258,YFR011C,2498,-,0,167393.5,-135.5
chrI,138235,138725,3.101686486,chrI,137697,138345,YAL007C,79,-,0,138480,-135
chrVI,176316,176736,11.52982656,chrVI,174264,176391,YFR015C,2503,-,0,176526,-135
chrXIV,593018,593164,4.90589412,chrXIV,593226,595347,YNL021W,5205,+,-63,593091,-135
chrXV,147071,147421,1.591789629,chrXV,147381,150276,YOL090W,2982,+,0,147246,-135
chrXV,721620,722000,3.287602019,chrXV,721945,722608,YOR202W,3299,+,0,721810,-135
chrIII,224069,224660,1.31644945,chrIII,223453,224230,YCR059C,3640,-,0,224364.5,-134.5
chrXIII,158258,158527,11.43023595,chrXIII,153218,158258,YML059C,6234,-,-1,158392.5,-134.5
chrXV,339743,340482,2.092113752,chrXV,338937,339978,YOR007C,3086,-,0,340112.5,-134.5
chrX,413289,413777,2.623870214,chrX,411233,413399,YJL012C,673,-,0,413533,-134
chrIII,118255,118715,2.353088564,chrIII,118619,119171,YCR003W,3579,+,0,118485,-134
chrV,5698,6284,4.003029983,chrV,6125,6464,YEL074W,126,+,0,5991,-134
chrVII,1000215,1001369,13.0437103,chrVII,1000926,1002240,YGR254W,4238,+,0,1000792,-134
chrXIV,370066,370400,2.030354508,chrXIV,370367,371645,YNL136W,5082,+,0,370233,-134
chrXIII,784191,784638,5.49390625,chrXIII,782619,784281,YMR258C,6586,-,0,784414.5,-133.5
chrX,445563,446014,2.788762108,chrX,445922,448025,YJR005W,689,+,0,445788.5,-133.5
chrXVI,147055,147508,2.318196103,chrXVI,147415,148423,YPL215W,5381,+,0,147281.5,-133.5
chrXIV,678453,678789,8.44312285,chrXIV,677198,678488,YNR029C,5256,-,0,678621,-133
chrXV,441104,441488,2.39868141,chrXV,440389,441163,YOR060C,3145,-,0,441296,-133
chrXV,943308,943728,4.3763867,chrXV,939620,943385,YOR330C,3433,-,0,943518,-133
chrXIV,138182,138650,4.538820907,chrXIV,138549,140385,YNL268W,4946,+,0,138416,-133
chrIV,666735,667070,6.745830921,chrIV,665348,666770,YDR105C,1689,-,0,666902.5,-132.5
chrVII,457847,458158,3.566122796,chrVII,457162,457870,YGL020C,3941,-,0,458002.5,-132.5
chrIX,345458,345659,4.8752209,chrIX,345691,347797,YIL005W,2353,+,-33,345558.5,-132.5
chrXIII,366691,366983,6.779738826,chrXIII,363363,366705,YMR047C,6354,-,0,366837,-132
chrXVI,492976,493362,2.85624319,chrXVI,492017,493037,YPL031C,5572,-,0,493169,-132
chrIV,292432,292864,2.334094345,chrIV,292780,293221,YDL092W,1479,+,0,292648,-132
chrIV,1249841,1250265,5.219299694,chrIV,1250185,1251634,YDR388W,2001,+,0,1250053,-132
chrXVI,150258,150704,4.561083846,chrXVI,150613,151330,YPL213W,5383,+,0,150481,-132
chrXVI,614983,615509,11.04391273,chrXVI,615378,619014,YPR026W,5631,+,0,615246,-132
chrIV,283115,283500,2.045940217,chrIV,282111,283176,YDL100C,1471,-,0,283307.5,-131.5
chrIV,1294322,1294729,3.571318298,chrIV,1293368,1294394,YDR411C,2025,-,0,1294525.5,-131.5
chrV,400616,401331,4.0920445,chrV,399495,400842,YER119C,358,-,0,400973.5,-131.5
chrVI,109873,110250,5.060646965,chrVI,107851,109930,YFL013C,2470,-,0,110061.5,-131.5
chrXII,17615,18032,16.03217965,chrXII,17955,19707,YLL061W,4293,+,0,17823.5,-131.5
chrIV,174599,174839,8.634227887,chrIV,174231,174588,YDL157C,1411,-,-12,174719,-131
chrVII,650192,651304,5.929964781,chrVII,649597,650617,YGR086C,4056,-,0,650748,-131
chrVIII,38359,38919,4.725105298,chrVIII,36378,38508,YHL032C,5849,-,0,38639,-131
chrIV,267480,267652,12.89545911,chrIV,267697,268699,YDL108W,1463,+,-46,267566,-131
chrIV,867958,868226,5.488637896,chrIV,868223,870563,YDR208W,1799,+,0,868092,-131
chrIV,1470569,1471201,4.2643918,chrIV,1471016,1471448,YDR513W,2129,+,0,1470885,-131
chrXVI,892033,892367,5.470608749,chrXVI,892331,893729,YPR178W,5799,+,0,892200,-131
chrIV,503260,503547,5.120140163,chrIV,501752,503273,YDR030C,1607,-,0,503403.5,-130.5
chrVII,45145,45510,4.846175433,chrVII,44651,45197,YGL242C,3713,-,0,45327.5,-130.5
chrX,638900,639311,4.917283562,chrX,638231,638975,YJR113C,800,-,0,639105.5,-130.5
chrXV,405348,405689,3.152866179,chrXV,402760,405388,YOR038C,3123,-,0,405518.5,-130.5
chrXVI,554271,554646,2.720201062,chrXVI,553626,554328,YPL002C,5601,-,0,554458.5,-130.5
chrIV,850918,851275,3.983166379,chrIV,851227,852397,YDR197W,1788,+,0,851096.5,-130.5
chrI,128942,129356,1.773802021,chrI,128251,129019,YAL014C,72,-,0,129149,-130
chrIII,289197,289578,2.011890216,chrIII,288169,289258,YCR095C,3675,-,0,289387.5,-129.5
chrVII,303370,303711,1.89382906,chrVII,301536,303411,YGL110C,3849,-,0,303540.5,-129.5
chrII,454523,454860,3.405576693,chrII,454821,457665,YBR108W,1098,+,0,454691.5,-129.5
chrIX,397000,397327,2.41634965,chrIX,397293,398385,YIR021W,2383,+,0,397163.5,-129.5
chrXI,284779,285020,3.869537546,chrXI,285029,286208,YKL080W,2704,+,-10,284899.5,-129.5
chrIV,565599,565939,2.156029721,chrIV,565022,565640,YDR056C,1637,-,0,565769,-129
chrXI,442612,443090,5.721746388,chrXI,440607,442722,YKR001C,2791,-,0,442851,-129
chrXII,548732,549064,2.002083704,chrXII,547852,548769,YLR199C,4574,-,0,548898,-129
chrXII,862133,862633,3.072806576,chrXII,861717,862254,YLR370C,4762,-,0,862383,-129
chrXV,135826,136354,3.356048486,chrXV,136219,136405,YOL097W-A,2974,+,0,136090,-129
chrII,578022,578407,1.958623179,chrII,576343,578086,YBR170C,1168,-,0,578214.5,-128.5
chrIV,1108047,1108662,3.047334562,chrIV,1108483,1108621,YDR320W-B,1924,+,0,1108354.5,-128.5
chrVII,67266,67671,4.516321188,chrVII,67597,69331,YGL228W,3727,+,0,67468.5,-128.5
chrVIII,327994,328353,8.60937474,chrVIII,328302,330060,YHR108W,6018,+,0,328173.5,-128.5
chrX,36555,37024,5.449597755,chrX,36918,37734,YJL210W,466,+,0,36789.5,-128.5
chrX,469504,469805,7.390295919,chrX,469783,470113,YJR022W,708,+,0,469654.5,-128.5
chrXI,552503,552778,8.853061542,chrXI,552769,554620,YKR058W,2849,+,0,552640.5,-128.5
chrXIII,608394,608725,3.286660453,chrXIII,608688,609981,YMR173W,6492,+,0,608559.5,-128.5
chrII,339283,339677,3.931419182,chrII,338719,339352,YBR052C,1035,-,0,339480,-128
chrIII,35333,35709,3.828581132,chrIII,34142,35393,YCL052C,3524,-,0,35521,-128
chrXIV,392028,392562,5.168036317,chrXIV,390145,392167,YNL125C,5094,-,0,392295,-128
chrXIV,491124,491664,1.936401363,chrXIV,491522,492971,YNL071W,5151,+,0,491394,-128
chrIV,827323,827642,19.58921479,chrIV,825909,827355,YDR181C,1769,-,0,827482.5,-127.5
chrIV,1219026,1219449,2.609761665,chrIV,1217781,1219110,YDR370C,1979,-,0,1219237.5,-127.5
chrXI,437367,437872,3.447807483,chrXI,437096,437492,YKL003C,2788,-,0,437619.5,-127.5
chrIV,411443,411950,18.48014697,chrIV,411824,413000,YDL022W,1553,+,0,411696.5,-127.5
chrXI,185653,186004,3.423103315,chrXI,185956,186292,YKL137W,2643,+,0,185828.5,-127.5
chrXV,97283,97562,10.60586102,chrXV,97550,99488,YOL117W,2952,+,0,97422.5,-127.5
chrII,69471,69673,4.099739745,chrII,67168,69445,YBL084C,887,-,-27,69572,-127
chrVII,942168,942516,2.183952916,chrVII,940868,942215,YGR223C,4206,-,0,942342,-127
chrVII,921887,922207,2.327862834,chrVII,922174,922507,YGR215W,4198,+,0,922047,-127
chrII,287884,288219,2.961274252,chrII,284427,287925,YBR023C,1006,-,0,288051.5,-126.5
chrII,534920,535345,2.666393095,chrII,535259,536096,YBR146W,1143,+,0,535132.5,-126.5
chrX,573710,573997,2.289721658,chrX,573980,575171,YJR075W,761,+,0,573853.5,-126.5
chrXV,689376,689617,12.62777069,chrXV,689623,689974,YOR189W,3283,+,-7,689496.5,-126.5
chrVIII,138397,138765,3.627465054,chrVIII,136880,138455,YHR016C,5906,-,0,138581,-126
chrXII,39444,39750,7.271168651,chrXII,37332,39471,YLL051C,4303,-,0,39597,-126
chrV,234585,235035,2.385611756,chrV,234936,235491,YER042W,260,+,0,234810,-126
chrX,503585,504033,10.52271994,chrX,503935,507301,YJR039W,725,+,0,503809,-126
chrII,691652,691985,5.112659432,chrII,690382,691693,YBR236C,1244,-,0,691818.5,-125.5
chrIX,169573,169960,4.039471901,chrIX,167580,169641,YIL105C,2240,-,0,169766.5,-125.5
chrXV,888700,889051,5.755737069,chrXV,888519,888750,YOR304C-A,3404,-,0,888875.5,-125.5
chrII,242481,242884,2.833687686,chrII,242808,244230,YBR003W,984,+,0,242682.5,-125.5
chrV,401993,402504,2.53654836,chrV,402374,402719,YER121W,361,+,0,402248.5,-125.5
chrXV,754989,755414,11.38885328,chrXV,755327,756125,YOR220W,3317,+,0,755201.5,-125.5
chrVII,265822,266146,2.008826985,chrVII,261647,265859,YGL131C,3827,-,0,265984,-125
chrXII,675403,675757,3.440092808,chrXII,674426,675455,YLR265C,4646,-,0,675580,-125
chrXIV,164318,164572,1.796801168,chrXIV,160630,164320,YNL257C,4957,-,0,164445,-125
chrIV,685626,685886,1.778941282,chrIV,685881,687840,YDR118W,1702,+,0,685756,-125
chrVII,306206,306662,2.888197516,chrVII,306559,307009,YGL106W,3853,+,0,306434,-125
chrIV,52124,52471,2.307872195,chrIV,51114,52173,YDL226C,1338,-,0,52297.5,-124.5
chrVII,557088,558004,5.162252035,chrVII,557071,557422,YGR035C,4001,-,0,557546,-124
chrXV,211930,212308,1.881964965,chrXV,210519,211995,YOL062C,3013,-,0,212119,-124
chrV,70131,70575,4.166524722,chrV,70477,73348,YEL043W,160,+,0,70353,-124
chrVIII,245877,246259,3.510157131,chrVIII,246192,248337,YHR074W,5982,+,0,246068,-124
chrXV,211930,212308,1.881964965,chrXV,212243,213734,YOL061W,3014,+,0,212119,-124
chrIV,164016,164315,2.389922259,chrIV,163448,164042,YDL166C,1399,-,0,164165.5,-123.5
chrIV,294769,294996,4.202371198,chrIV,293391,294759,YDL091C,1480,-,-11,294882.5,-123.5
chrIV,164016,164315,2.389922259,chrIV,164289,164865,YDL165W,1400,+,0,164165.5,-123.5
chrIV,1436570,1437041,2.429269638,chrIV,1436929,1438015,YDR494W,2109,+,0,1436805.5,-123.5
chrX,239095,239484,4.353921573,chrX,239413,241654,YJL099W,583,+,0,239289.5,-123.5
chrXI,514630,515247,2.698093746,chrXI,515062,516871,YKR039W,2830,+,0,514938.5,-123.5
chrX,454501,455107,10.13538263,chrX,453682,454681,YJR009C,694,-,0,454804,-123
chrXIV,514873,515243,2.068137912,chrXIV,512667,514935,YNL059C,5164,-,0,515058,-123
chrII,602395,602625,6.014343385,chrII,602633,603476,YBR187W,1186,+,-9,602510,-123
chrVIII,518997,519629,5.814201867,chrVIII,519436,520312,YHR209W,6131,+,0,519313,-123
chrXIII,693111,693403,2.011258249,chrXIII,693380,695153,YMR213W,6538,+,0,693257,-123
chrXIII,798224,798564,4.330830276,chrXIII,798517,801379,YMR266W,6594,+,0,798394,-123
chrXIII,599115,599446,3.360804837,chrXIII,597331,599158,YMR168C,6486,-,0,599280.5,-122.5
chrIV,36493,36854,4.590702668,chrIV,36796,38173,YDL233W,1331,+,0,36673.5,-122.5
chrIX,151284,151659,12.01970038,chrIX,151594,154846,YIL112W,2233,+,0,151471.5,-122.5
chrXVI,211840,212229,2.190195878,chrXVI,212157,212784,YPL178W,5420,+,0,212034.5,-122.5
chrXI,163603,165411,4.667258643,chrXI,163641,164385,YKL152C,2626,-,0,164507,-122
chrXVI,892033,892367,5.470608749,chrXVI,891100,892078,YPR176C,5797,-,0,892200,-122
chrVIII,219850,220120,2.396733444,chrVIII,220107,220500,YHR059W,5960,+,0,219985,-122
chrX,529572,529904,1.675562526,chrX,529860,531366,YJR051W,737,+,0,529738,-122
chrXI,38073,39305,2.910276743,chrXI,38811,38911,snR64,5842,+,0,38689,-122
chrXI,314418,314960,2.765234715,chrXI,314811,315273,YKL067W,2718,+,0,314689,-122
chrXV,533872,534032,3.02219658,chrXV,534074,536819,YOR113W,3201,+,-43,533952,-122
chrIV,1454339,1454832,9.630623707,chrIV,1453309,1454464,YDR502C,2117,-,0,1454585.5,-121.5
chrVI,224578,225203,3.13842135,chrVI,224325,224769,YFR033C,2524,-,0,224890.5,-121.5
chrXI,49741,50116,6.413347462,chrXI,50050,53353,YKL205W,2572,+,0,49928.5,-121.5
chrXV,70030,70375,2.130046479,chrXV,70324,70690,YOL133W,2936,+,0,70202.5,-121.5
chrXVI,739712,740165,10.25751086,chrXVI,740060,741392,YPR106W,5712,+,0,739938.5,-121.5
chrI,171580,172068,3.352513309,chrI,170395,171703,YAR018C,94,-,0,171824,-121
chrIII,68167,68741,2.683702972,chrIII,65933,68333,YCL030C,3547,-,0,68454,-121
chrXVI,646998,647368,3.748731926,chrXVI,647304,648375,YPR040W,5646,+,0,647183,-121
chrXVI,667372,667736,6.713998768,chrXVI,667675,670873,YPR055W,5661,+,0,667554,-121
chrIX,291539,292040,5.325481323,chrIX,290418,291669,YIL033C,2319,-,0,291789.5,-120.5
chrXIII,343516,343765,4.941077244,chrXIII,341855,343520,YMR036C,6342,-,0,343640.5,-120.5
chrII,634874,635175,3.156484687,chrII,635145,636543,YBR207W,1211,+,0,635024.5,-120.5
chrXIV,636643,637086,3.35674064,chrXIV,636985,638854,YNR006W,5233,+,0,636864.5,-120.5
chrI,128942,129356,1.773802021,chrI,129269,130487,YAL013W,73,+,0,129149,-120
chrXII,408188,408460,22.02271324,chrXII,408444,410193,YLR133W,4490,+,0,408324,-120
chrII,269490,269755,5.144482623,chrII,267709,269503,YBR015C,998,-,0,269622.5,-119.5
chrIV,1420218,1420521,4.012045885,chrIV,1418549,1420250,YDR481C,2096,-,0,1420369.5,-119.5
chrIX,378145,378586,4.789827816,chrIX,377286,378246,YIR011C,2369,-,0,378365.5,-119.5
chrV,437708,438137,4.651575512,chrV,437266,437803,YER134C,375,-,0,437922.5,-119.5
chrVI,94868,95391,6.730920126,chrVI,93498,95010,YFL022C,2457,-,0,95129.5,-119.5
chrXI,49741,50116,6.413347462,chrXI,49005,49809,YKL206C,2571,-,0,49928.5,-119.5
chrXV,939294,939643,1.441684907,chrXV,936730,939349,YOR329C,3431,-,0,939468.5,-119.5
chrXVI,729410,729885,4.69989138,chrXVI,728946,729528,YPR098C,5704,-,0,729647.5,-119.5
chrIX,378145,378586,4.789827816,chrIX,378485,379781,YIR012W,2370,+,0,378365.5,-119.5
chrIX,241690,242098,3.883143942,chrIX,241307,241775,YIL065C,2285,-,0,241894,-119
chrVI,203386,203718,5.409148887,chrVI,201959,203433,YFR024C-A,2512,-,0,203552,-119
chrII,405504,406178,1.984385501,chrII,405960,406031,tD(GUC)B,5900,+,0,405841,-119
chrIV,126479,126855,10.22131776,chrIV,126786,130002,YDL185W,1380,+,0,126667,-119
chrXI,478983,479245,15.67809954,chrXI,479233,481981,YKR021W,2811,+,0,479114,-119
chrVII,561498,562225,3.079989505,chrVII,561662,561743,tS(AGA)G,6095,-,0,561861.5,-118.5
chrVIII,167381,167724,7.570493657,chrVIII,164977,167434,YHR028C,5920,-,0,167552.5,-118.5
chrXV,474294,474775,3.949175343,chrXV,473474,474416,YOR079C,3167,-,0,474534.5,-118.5
chrXIII,832117,832322,7.094360504,chrXIII,832338,833253,YMR281W,6611,+,-17,832219.5,-118.5
chrXVI,856272,856478,1.287284031,chrXVI,854934,856257,YPR158C-C,5773,-,-16,856375,-118
chrXVI,856272,856478,1.287284031,chrXVI,850988,856257,YPR158C-D,5772,-,-16,856375,-118
chrXV,111841,112125,5.239331619,chrXV,112101,113130,YOL107W,2962,+,0,111983,-118
chrIV,1226476,1226831,5.161771025,chrIV,1225165,1226536,YDR375C,1986,-,0,1226653.5,-117.5
chrIV,816593,816927,5.887569361,chrIV,816877,817525,YDR177W,1764,+,0,816760,-117
chrXV,792223,792603,3.58726812,chrXV,792530,793868,YOR244W,3341,+,0,792413,-117
chrXVI,709821,710145,8.465853393,chrXVI,710100,711138,YPR086W,5693,+,0,709983,-117
chrIII,207875,208258,5.612581837,chrIII,206876,207950,YCR044C,3626,-,0,208066.5,-116.5
chrXIV,713657,713886,5.809658614,chrXIV,713022,713655,YNR049C,5278,-,-3,713771.5,-116.5
chrV,146657,147010,2.392676022,chrV,146950,147979,YEL004W,208,+,0,146833.5,-116.5
chrVII,45145,45510,4.846175433,chrVII,45444,48459,YGL241W,3714,+,0,45327.5,-116.5
chrXII,136302,136635,2.141332192,chrXII,136585,137866,YLL006W,4349,+,0,136468.5,-116.5
chrXIII,574818,575079,3.221595819,chrXIII,575065,577516,YMR160W,6478,+,0,574948.5,-116.5
chrXVI,676848,677247,4.838737215,chrXVI,677164,677641,YPR062W,5668,+,0,677047.5,-116.5
chrIV,857916,858222,3.16654775,chrIV,856897,857953,YDR202C,1793,-,0,858069,-116
chrVII,913142,913544,6.782107206,chrVII,912912,913227,YGR209C,4192,-,0,913343,-116
chrXI,523979,524191,3.018612124,chrXI,523417,523969,YKR045C,2836,-,-11,524085,-116
chrVII,238122,238350,4.570573536,chrVII,238352,241085,YGL141W,3817,+,-3,238236,-116
chrIII,40434,41245,2.813191037,chrIII,39785,40724,YCL049C,3527,-,0,40839.5,-115.5
chrXII,513686,514187,3.090908402,chrXII,513161,513821,YLR178C,4553,-,0,513936.5,-115.5
chrXVI,888693,888954,2.468578658,chrXVI,888042,888708,YPR174C,5795,-,0,888823.5,-115.5
chrV,213088,213553,3.1632509,chrV,213436,213898,YER030W,246,+,0,213320.5,-115.5
chrV,456001,456404,2.511117378,chrV,456318,457605,YER143W,387,+,0,456202.5,-115.5
chrVII,505802,506105,3.298887919,chrVII,506069,506825,YGR006W,3969,+,0,505953.5,-115.5
chrXII,434400,434649,5.112748189,chrXII,434640,437397,YLR148W,4506,+,0,434524.5,-115.5
chrXV,633600,633845,1.899201004,chrXV,633838,636757,YOR160W,3250,+,0,633722.5,-115.5
chrXV,153470,153740,3.652969611,chrXV,150397,153490,YOL089C,2983,-,0,153605,-115
chrII,203302,203542,9.315457453,chrII,203537,205817,YBL011W,967,+,0,203422,-115
chrXV,101209,101509,2.305886211,chrXV,101474,103229,YOL115W,2954,+,0,101359,-115
chrII,242481,242884,2.833687686,chrII,241707,242568,YBR002C,983,-,0,242682.5,-114.5
chrIII,69869,70202,2.80416048,chrIII,68598,69921,YCL029C,3548,-,0,70035.5,-114.5
chrIV,1428949,1429240,1.294518833,chrIV,1428353,1428980,YDR487C,2102,-,0,1429094.5,-114.5
chrV,390005,390328,1.689660062,chrV,387931,390052,YER113C,352,-,0,390166.5,-114.5
chrIV,521531,521870,2.99178445,chrIV,521815,522928,YDR035W,1616,+,0,521700.5,-114.5
chrIV,485364,485594,5.109748105,chrIV,484162,485365,YDR019C,1596,-,0,485479,-114
chrXVI,227383,227587,16.75210455,chrXVI,226168,227371,YPL171C,5427,-,-13,227485,-114
chrI,45530,46038,1.544949717,chrI,45898,48250,YAL053W,23,+,0,45784,-114
chrI,183432,183878,5.777882521,chrI,183769,184477,YAR027W,99,+,0,183655,-114
chrII,539573,540171,3.39122027,chrII,539986,541021,YBR149W,1146,+,0,539872,-114
chrVII,598886,599718,5.150686795,chrVII,599416,601141,YGR055W,4024,+,0,599302,-114
chrX,360978,361290,4.018434784,chrX,361248,365445,YJL042W,645,+,0,361134,-114
chrXI,210305,210651,9.021800459,chrXI,210592,212332,YKL124W,2656,+,0,210478,-114
chrIV,651110,651369,4.235695385,chrIV,645857,651126,YDR098C-B,1681,-,0,651239.5,-113.5
chrIV,651110,651369,4.235695385,chrIV,649803,651126,YDR098C-A,1682,-,0,651239.5,-113.5
chrIX,422793,423164,5.165887613,chrIX,422073,422865,YIR036C,2401,-,0,422978.5,-113.5
chrXVI,308205,308464,2.388315754,chrXVI,306532,308221,YPL128C,5472,-,0,308334.5,-113.5
chrIII,69869,70202,2.80416048,chrIII,70149,71367,YCL028W,3549,+,0,70035.5,-113.5
chrVII,770320,770589,3.088204265,chrVII,770568,771972,YGR141W,4115,+,0,770454.5,-113.5
chrXI,524784,525501,10.20599811,chrXI,525256,525562,YKR047W,2838,+,0,525142.5,-113.5
chrXIV,670145,670462,3.458381873,chrXIV,670417,672118,YNR023W,5250,+,0,670303.5,-113.5
chrIII,94248,94518,2.615808542,chrIII,92776,94270,YCL017C,3561,-,0,94383,-113
chrIV,30379,30755,3.249554332,chrIV,28984,30454,YDL238C,1326,-,0,30567,-113
chrIV,337236,337544,4.168019874,chrIV,336248,337277,YDL065C,1508,-,0,337390,-113
chrIV,685626,685886,1.778941282,chrIV,683945,685643,YDR117C,1701,-,0,685756,-113
chrXI,277818,278134,14.05266124,chrXI,277188,277863,YKL087C,2697,-,0,277976,-113
chrI,59,383,4.658738115,chrI,334,649,YAL069W,1,+,0,221,-113
chrVII,210205,210399,17.297841,chrVII,210415,213667,YGL156W,3802,+,-17,210302,-113
chrXII,548732,549064,2.002083704,chrXII,549011,549356,YLR200W,4575,+,0,548898,-113
chrVIII,298554,298889,11.30382175,chrVIII,297384,298609,YHR097C,6007,-,0,298721.5,-112.5
chrX,676750,677031,2.087937097,chrX,676058,676778,YJR135C,821,-,0,676890.5,-112.5
chrXV,930990,931397,2.978535166,chrXV,930733,931081,YOR327C,3429,-,0,931193.5,-112.5
chrXVI,195360,195717,7.891226958,chrXVI,194511,195426,YPL186C,5411,-,0,195538.5,-112.5
chrXI,178164,178639,4.056498509,chrXI,178514,179174,YKL142W,2637,+,0,178401.5,-112.5
chrXIII,795533,795850,5.680979188,chrXIII,795804,796416,YMR264W,6592,+,0,795691.5,-112.5
chrXVI,933795,934046,6.766053893,chrXVI,934033,935665,YPR198W,5819,+,0,933920.5,-112.5
chrII,48596,48884,7.953466226,chrII,47362,48628,YBL091C,880,-,0,48740,-112
chrX,458309,458637,1.90471292,chrX,458076,458361,YJR010C-A,696,-,0,458473,-112
chrVIII,138397,138765,3.627465054,chrVIII,138693,139851,YHR017W,5907,+,0,138581,-112
chrXV,860989,861135,4.11188842,chrXV,861174,865593,YOR291W,3388,+,-40,861062,-112
chrIII,73922,74273,8.428064638,chrIII,73404,73986,YCL026C-B,3551,-,0,74097.5,-111.5
chrXI,469442,469767,2.864963883,chrXI,469716,471339,YKR016W,2806,+,0,469604.5,-111.5
chrXII,517665,517990,5.892043066,chrXII,517939,520351,YLR182W,4557,+,0,517827.5,-111.5
chrXII,820243,820554,1.61747878,chrXII,820510,822040,YLR345W,4733,+,0,820398.5,-111.5
chrXVI,49052,49329,2.442317627,chrXVI,49302,50958,YPL260W,5331,+,0,49190.5,-111.5
chrIX,292296,292560,4.332484968,chrIX,291960,292317,YIL032C,2320,-,0,292428,-111
chrII,559833,560099,5.472174703,chrII,560077,560974,YBR160W,1157,+,0,559966,-111
chrIV,1072491,1072844,4.112659335,chrIV,1071879,1072557,YDR304C,1904,-,0,1072667.5,-110.5
chrIV,1321870,1322363,3.766479209,chrIV,1321628,1322006,YDR426C,2040,-,0,1322116.5,-110.5
chrV,248159,248376,1.458199065,chrV,246981,248157,YER048C,268,-,-3,248267.5,-110.5
chrXIII,420009,420270,1.977735328,chrXIII,416195,420029,YMR076C,6385,-,0,420139.5,-110.5
chrXIV,670145,670462,3.458381873,chrXIV,669773,670193,YNR022C,5249,-,0,670303.5,-110.5
chrIV,283115,283500,2.045940217,chrIV,283418,284444,YDL099W,1472,+,0,283307.5,-110.5
chrIV,276605,276777,2.685606235,chrIV,275147,276581,YDL103C,1468,-,-25,276691,-110
chrX,402253,402787,5.108186673,chrX,398936,402410,YJL020C,666,-,0,402520,-110
chrX,581522,581930,6.775110152,chrX,580431,581616,YJR080C,766,-,0,581726,-110
chrXII,68244,68488,3.310841442,chrXII,66744,68256,YLL036C,4318,-,0,68366,-110
chrXII,787312,787794,3.020938147,chrXII,787663,789679,YLR330W,4717,+,0,787553,-110
chrXIV,85958,86256,7.481580053,chrXIV,86217,87240,YNL290W,4921,+,0,86107,-110
chrVII,902259,902500,4.387867396,chrVII,899903,902270,YGR200C,4182,-,0,902379.5,-109.5
chrXII,853153,853368,6.079230123,chrXII,852494,853151,YLR363C,4753,-,-3,853260.5,-109.5
chrXVI,656461,656862,2.704063216,chrXVI,655139,656552,YPR045C,5651,-,0,656661.5,-109.5
chrV,451280,451629,2.198027662,chrV,451564,453235,YER140W,384,+,0,451454.5,-109.5
chrIV,219237,219557,1.585277393,chrIV,218679,219288,YDL135C,1433,-,0,219397,-109
chrXIV,76522,76862,9.062879848,chrXIV,71672,76583,YNL297C,4914,-,0,76692,-109
chrIV,199676,200096,4.030427173,chrIV,199995,201582,YDL143W,1425,+,0,199886,-109
chrVII,97049,97407,4.091717551,chrVII,97337,98585,YGL208W,3748,+,0,97228,-109
