chr,start,end,time,chrGene,startGene,endGene,gene,overlap,strand,dist,peakCenter,distTSStoPeakCenter
chrVIII,175332,175675,12.13650086,chrVIII,175274,175394,YHR032C-A,5927,-,0,175503.5,-109.5
chrXIV,52360,52721,4.931025858,chrXIV,51906,52431,YNL310C,4901,-,0,52540.5,-109.5
chrIX,374215,374614,1.781028642,chrIX,374524,374860,YIR009W,2367,+,0,374414.5,-109.5
chrVII,505749,506170,7.546848423,chrVII,506069,506825,YGR006W,3969,+,0,505959.5,-109.5
chrXIII,79610,79987,6.664825718,chrXIII,79908,81486,YML096W,6195,+,0,79798.5,-109.5
chrXIV,687322,687727,4.491472708,chrXIV,687634,689998,YNR033W,5261,+,0,687524.5,-109.5
chrXV,689310,689717,3.775738495,chrXV,689623,689974,YOR189W,3283,+,0,689513.5,-109.5
chrXVI,730161,730602,3.512793596,chrXVI,730491,731019,YPR101W,5707,+,0,730381.5,-109.5
chrII,461688,462276,10.55251955,chrII,461177,461873,YBR111C,1102,-,0,461982,-109
chrIV,1105717,1106155,5.323070225,chrIV,1105002,1105827,YDR319C,1921,-,0,1105936,-109
chrVII,619812,620122,1.608192618,chrVII,618076,619858,YGR065C,4034,-,0,619967,-109
chrVII,624512,625278,8.060472623,chrVII,622371,624786,YGR067C,4036,-,0,624895,-109
chrX,570491,570923,15.2953912,chrX,569620,570598,YJR070C,756,-,0,570707,-109
chrXV,915086,915320,2.307331168,chrXV,913618,915094,YOR320C,3422,-,0,915203,-109
chrII,436692,436990,3.013626568,chrII,436950,441315,YBR097W,1087,+,0,436841,-109
chrIV,30305,30789,10.5446846,chrIV,30656,31829,YDL237W,1327,+,0,30547,-109
chrIV,666693,667095,10.51434192,chrIV,667003,667858,YDR106W,1690,+,0,666894,-109
chrIX,276225,276605,4.670184121,chrIX,276524,277505,YIL041W,2311,+,0,276415,-109
chrVII,830244,830566,7.446039375,chrVII,830514,832197,YGR166W,4146,+,0,830405,-109
chrXI,514633,515273,13.85779747,chrXI,515062,516871,YKR039W,2830,+,0,514953,-109
chrXIV,366387,366875,10.57964857,chrXIV,366740,368321,YNL138W,5080,+,0,366631,-109
chrXV,228389,228619,4.46682151,chrXV,228613,229834,YOL054W,3021,+,0,228504,-109
chrII,242449,242904,10.83884334,chrII,241707,242568,YBR002C,983,-,0,242676.5,-108.5
chrIII,23288,23687,11.21941718,chrIII,22428,23379,YCL059C,3516,-,0,23487.5,-108.5
chrIV,967689,968172,2.382128225,chrIV,966556,967822,YDR255C,1851,-,0,967930.5,-108.5
chrIX,374215,374614,1.781028642,chrIX,373076,374306,YIR008C,2366,-,0,374414.5,-108.5
chrXI,296117,296486,14.11760698,chrXI,294609,296193,YKL074C,2710,-,0,296301.5,-108.5
chrXIII,79610,79987,6.664825718,chrXIII,78334,79690,YML097C,6194,-,0,79798.5,-108.5
chrII,515272,515837,2.853348959,chrII,515663,517190,YBR139W,1135,+,0,515554.5,-108.5
chrIX,349902,350481,8.270233753,chrIX,350300,350510,YIL002W-A,2356,+,0,350191.5,-108.5
chrV,213084,213571,10.2634885,chrV,213436,213898,YER030W,246,+,0,213327.5,-108.5
chrXIII,818529,818906,5.033740847,chrXIII,818826,819948,YMR276W,6606,+,0,818717.5,-108.5
chrXVI,583988,584411,5.453096323,chrXVI,584308,584563,YPR012W,5616,+,0,584199.5,-108.5
chrII,749328,749630,2.263317911,chrII,748060,749371,YBR273C,1282,-,0,749479,-108
chrIII,94246,94510,6.820627074,chrIII,92776,94270,YCL017C,3561,-,0,94378,-108
chrIII,166286,166608,9.188723619,chrIII,164110,166339,YCR026C,3607,-,0,166447,-108
chrIV,1355176,1356146,12.39521275,chrIV,1354828,1355553,YDR447C,2061,-,0,1355661,-108
chrX,583466,583824,3.224505679,chrX,582607,583537,YJR083C,768,-,0,583645,-108
chrXI,451120,451530,4.870009166,chrXI,450422,451217,YKR006C,2796,-,0,451325,-108
chrXIV,110317,110721,8.350081945,chrXIV,109094,110411,YNL280C,4933,-,0,110519,-108
chrXVI,14242,14684,6.938892637,chrXVI,13227,14355,YPL279C,5314,-,0,14463,-108
chrXVI,592917,593437,12.57930701,chrXVI,592331,593069,YPR016C,5620,-,0,593177,-108
chrII,786605,787189,4.286041716,chrII,787005,788430,YBR293W,1302,+,0,786897,-108
chrIV,503185,503593,5.856546821,chrIV,503497,503863,YDR031W,1608,+,0,503389,-108
chrIV,568647,568901,4.095646763,chrIV,568882,568953,tR(UCU)D,6079,+,0,568774,-108
chrIV,1330976,1331280,9.675133344,chrIV,1331236,1332841,YDR434W,2048,+,0,1331128,-108
chrIX,180145,180491,7.646432818,chrIX,180426,181977,YIL097W,2251,+,0,180318,-108
chrX,528376,528800,10.871704,chrX,528696,529404,YJR050W,736,+,0,528588,-108
chrXI,273071,273499,5.266273115,chrXI,273393,275043,YKL089W,2695,+,0,273285,-108
chrXI,381785,382141,9.276903927,chrXI,382071,382485,YKL031W,2757,+,0,381963,-108
chrXI,451120,451530,4.870009166,chrXI,451433,451988,YKR007W,2797,+,0,451325,-108
chrXII,315798,316198,8.535352807,chrXII,316106,317951,YLR088W,4443,+,0,315998,-108
chrII,391261,393540,13.22853225,chrII,391804,392293,YBR077C,1064,-,0,392400.5,-107.5
chrIV,550422,550945,11.19070442,chrIV,548761,550576,YDR046C,1627,-,0,550683.5,-107.5
chrX,219996,220251,4.274688931,chrX,218852,220016,YJL107C,575,-,0,220123.5,-107.5
chrXII,442647,443042,3.11734461,chrXII,441714,442737,YLR151C,4510,-,0,442844.5,-107.5
chrXIII,302321,302864,14.3306161,chrXIII,300868,302485,YMR015C,6319,-,0,302592.5,-107.5
chrXIV,47879,48380,7.381140136,chrXIV,45307,48022,YNL313C,4898,-,0,48129.5,-107.5
chrI,71355,72000,33.24601817,chrI,71785,73288,YAL038W,39,+,0,71677.5,-107.5
chrII,577994,578517,11.21182792,chrII,578363,578984,YBR171W,1169,+,0,578255.5,-107.5
chrII,633339,633688,5.140797996,chrII,633621,634836,YBR205W,1209,+,0,633513.5,-107.5
chrVII,398161,398878,12.76029369,chrVII,398627,400160,YGL055W,3905,+,0,398519.5,-107.5
chrXIII,37921,38254,5.896854005,chrXIII,38195,39824,YML116W,6172,+,0,38087.5,-107.5
chrXIII,135159,135624,7.069832186,chrXIII,135499,137158,YML069W,6224,+,0,135391.5,-107.5
chrXIV,285951,286448,13.3993215,chrXIV,286307,287609,YNL188W,5026,+,0,286199.5,-107.5
chrXV,181381,181766,3.934758955,chrXV,181681,185212,YOL078W,2997,+,0,181573.5,-107.5
chrIV,926564,927470,11.11887967,chrIV,926292,926910,YDR231C,1826,-,0,927017,-107
chrVI,204681,205033,3.243855404,chrVI,203742,204750,YFR025C,2513,-,0,204857,-107
chrVII,73079,73451,3.303457068,chrVII,72748,73158,YGL226C-A,3729,-,0,73265,-107
chrXVI,720313,720749,4.74065587,chrXVI,719557,720424,YPR093C,5699,-,0,720531,-107
chrII,193660,194368,9.357998294,chrII,194121,195702,YBL015W,963,+,0,194014,-107
chrX,333029,333469,9.270734266,chrX,333356,334094,YJL055W,630,+,0,333249,-107
chrXII,183321,183709,9.060947832,chrXII,183622,184162,YLR021W,4375,+,0,183515,-107
chrXIV,140602,140938,9.292629873,chrXIV,140877,144078,YNL267W,4947,+,0,140770,-107
chrXV,685475,685843,2.252410088,chrXV,685766,689180,YOR188W,3282,+,0,685659,-107
chrII,339219,339698,15.98310058,chrII,338719,339352,YBR052C,1035,-,0,339458.5,-106.5
chrII,365603,366048,9.565097678,chrII,364786,365719,YBR061C,1047,-,0,365825.5,-106.5
chrXI,575691,576482,11.54621823,chrXI,574933,575980,YKR071C,2862,-,0,576086.5,-106.5
chrXIII,41709,42092,3.767854935,chrXIII,40186,41794,YML115C,6173,-,0,41900.5,-106.5
chrXVI,364627,365040,6.070252423,chrXVI,364385,364727,YPL098C,5503,-,0,364833.5,-106.5
chrVII,610211,610702,12.34824999,chrVII,610563,611493,YGR060W,4029,+,0,610456.5,-106.5
chrXII,771635,772030,10.48989469,chrXII,771939,776304,YLR320W,4707,+,0,771832.5,-106.5
chrXV,65281,65746,3.600983909,chrXV,65620,67114,YOL137W,2932,+,0,65513.5,-106.5
chrVIII,3256,3578,2.905762243,chrVIII,444,3311,YHL050C,5827,-,0,3417,-106
chrXII,385359,385669,5.870866765,chrXII,384724,385408,YLR118C,4474,-,0,385514,-106
chrXII,1027810,1028188,10.40408154,chrXII,1026855,1027893,YLR447C,4846,-,0,1027999,-106
chrXVI,366676,367006,7.128220654,chrXVI,366528,366735,YPL096C-A,5505,-,0,366841,-106
chrI,45565,46019,11.70137294,chrI,45898,48250,YAL053W,23,+,0,45792,-106
chrV,451274,451642,3.916274203,chrV,451564,453235,YER140W,384,+,0,451458,-106
chrVIII,484540,484936,5.879671584,chrVIII,484844,486179,YHR190W,6110,+,0,484738,-106
chrX,36653,36971,8.032907039,chrX,36918,37734,YJL210W,466,+,0,36812,-106
chrXV,810691,811111,8.513332894,chrXV,811007,811493,YOR257W,3354,+,0,810901,-106
chrII,554307,554524,3.66053659,chrII,553542,554310,YBR157C,1154,-,0,554415.5,-105.5
chrIII,151632,152303,23.56665211,chrIII,151607,151862,YCR018C-A,3595,-,0,151967.5,-105.5
chrX,88458,88873,12.00951881,chrX,87582,88560,YJL180C,497,-,0,88665.5,-105.5
chrX,644035,644378,6.422158994,chrX,643489,644101,YJR118C,805,-,0,644206.5,-105.5
chrXII,687155,687460,3.289885479,chrXII,683671,687202,YLR272C,4653,-,0,687307.5,-105.5
chrXIII,742598,743083,9.710631999,chrXIII,741511,742735,YMR235C,6561,-,0,742840.5,-105.5
chrVIII,483779,484064,12.64059527,chrVIII,484027,484600,YHR189W,6109,+,0,483921.5,-105.5
chrXII,766233,766638,11.69375615,chrXII,766541,769196,YLR318W,4705,+,0,766435.5,-105.5
chrXIV,108057,108664,14.5146244,chrXIV,108466,108928,YNL281W,4932,+,0,108360.5,-105.5
chrXV,528729,528940,4.303849738,chrXV,528940,530248,YOR110W,3198,+,-1,528834.5,-105.5
chrI,175071,175409,11.98415127,chrI,172210,175135,YAR019C,95,-,0,175240,-105
chrIV,1321834,1322388,6.945697263,chrIV,1321628,1322006,YDR426C,2040,-,0,1322111,-105
chrX,454485,455087,20.77387902,chrX,453682,454681,YJR009C,694,-,0,454786,-105
chrXI,381785,382141,9.276903927,chrXI,380064,381858,YKL032C,2756,-,0,381963,-105
chrXIII,82059,82377,8.029879862,chrXIII,81480,82113,YML095C,6196,-,0,82218,-105
chrII,203280,203584,4.110135037,chrII,203537,205817,YBL011W,967,+,0,203432,-105
chrII,583503,583725,6.536744225,chrII,583719,584658,YBR176W,1174,+,0,583614,-105
chrIII,69882,70206,3.827694764,chrIII,70149,71367,YCL028W,3549,+,0,70044,-105
chrV,171721,172297,13.0318853,chrV,172114,172492,YER009W,222,+,0,172009,-105
chrVII,832072,832628,10.41812045,chrVII,832455,833157,YGR167W,4147,+,0,832350,-105
chrVIII,337811,338143,10.17779648,chrVIII,338082,339984,YHR114W,6024,+,0,337977,-105
chrXI,524822,525480,9.433663284,chrXI,525256,525562,YKR047W,2838,+,0,525151,-105
chrXII,434363,434707,8.62944024,chrXII,434640,437397,YLR148W,4506,+,0,434535,-105
chrXVI,720313,720749,4.74065587,chrXVI,720636,720960,YPR094W,5700,+,0,720531,-105
chrIII,207844,208265,3.383448023,chrIII,206876,207950,YCR044C,3626,-,0,208054.5,-104.5
chrVI,2548,2891,1.256340699,chrVI,1436,2615,YFL066C,2411,-,0,2719.5,-104.5
chrVII,867342,867907,13.38253496,chrVII,866335,867520,YGR185C,4167,-,0,867624.5,-104.5
chrVIII,219791,220186,9.053340478,chrVIII,218996,219884,YHR058C,5959,-,0,219988.5,-104.5
chrXI,526529,526960,7.756081205,chrXI,525386,526640,YKR048C,2839,-,0,526744.5,-104.5
chrXII,973200,973349,16.99574883,chrXII,971916,973170,YLR423C,4820,-,-31,973274.5,-104.5
chrXIV,424478,424721,1.860170067,chrXIV,420943,424495,YNL106C,5113,-,0,424599.5,-104.5
chrXV,60839,61418,18.27410657,chrXV,60382,61024,YOL139C,2930,-,0,61128.5,-104.5
chrXII,714817,715150,7.490188502,chrXII,715088,717026,YLR289W,4673,+,0,714983.5,-104.5
chrXVI,554254,554745,5.21301482,chrXVI,554604,555729,YPL001W,5602,+,0,554499.5,-104.5
chrI,108469,108841,12.55467884,chrI,106271,108551,YAL023C,60,-,0,108655,-104
chrII,492660,493192,13.26899643,chrII,491268,492822,YBR127C,1122,-,0,492926,-104
chrIII,173301,173787,5.494592826,chrIII,172949,173440,YCR028C-A,3610,-,0,173544,-104
chrXI,67263,67877,9.745208223,chrXI,63929,67466,YKL201C,2576,-,0,67570,-104
chrXIII,392368,392870,9.254604932,chrXIII,391531,392515,YMR060C,6368,-,0,392619,-104
chrXIII,544937,545197,9.469666113,chrXIII,542977,544963,YMR137C,6451,-,0,545067,-104
chrI,135590,135908,10.66847851,chrI,135853,136633,YAL009W,77,+,0,135749,-104
chrIV,521497,521925,14.06728648,chrIV,521815,522928,YDR035W,1616,+,0,521711,-104
chrVII,693060,693456,5.111689496,chrVII,693362,694403,YGR101W,4071,+,0,693258,-104
chrVII,781461,781863,18.31338457,chrVII,781766,783890,YGR145W,4119,+,0,781662,-104
chrVIII,498761,499187,9.257420139,chrVIII,499078,499885,YHR200W,6122,+,0,498974,-104
chrXI,578841,579367,3.604713351,chrXI,579208,579676,YKR074W,2865,+,0,579104,-104
chrXII,73093,73515,7.815525071,chrXII,73408,74101,YLL033W,4321,+,0,73304,-104
chrII,353277,353516,2.422649822,chrII,352192,353293,YBR057C,1042,-,0,353396.5,-103.5
chrIII,103272,103651,6.388084554,chrIII,102074,103358,YCL011C,3565,-,0,103461.5,-103.5
chrIII,224185,224482,11.22967678,chrIII,223453,224230,YCR059C,3640,-,0,224333.5,-103.5
chrIII,252528,252935,7.727426183,chrIII,250237,252628,YCR077C,3657,-,0,252731.5,-103.5
chrIV,657339,657802,6.83881831,chrIV,655685,657467,YDR101C,1685,-,0,657570.5,-103.5
chrIV,831429,831804,11.68301777,chrIV,830628,831513,YDR184C,1774,-,0,831616.5,-103.5
chrVI,209988,210355,2.743619934,chrVI,208412,210068,YFR028C,2516,-,0,210171.5,-103.5
chrVII,81086,81493,6.884632487,chrVII,80658,81186,YGL222C,3734,-,0,81289.5,-103.5
chrVII,91144,91557,11.68530615,chrVII,90053,91247,YGL213C,3743,-,0,91350.5,-103.5
chrVII,807572,807947,14.67460734,chrVII,806411,807656,YGR159C,4134,-,0,807759.5,-103.5
chrXIII,118735,119268,9.390341351,chrXIII,115733,118898,YML075C,6218,-,0,119001.5,-103.5
chrXIII,251352,251887,6.79988825,chrXIII,251303,251516,YML009C,6292,-,0,251619.5,-103.5
chrV,46868,47259,5.437718939,chrV,47167,48373,YEL056W,145,+,0,47063.5,-103.5
chrV,147873,148270,4.469974583,chrV,148175,148599,YEL003W,209,+,0,148071.5,-103.5
chrVII,762023,762624,10.55202781,chrVII,762427,763153,YGR136W,4110,+,0,762323.5,-103.5
chrXI,122223,122602,3.777691257,chrXI,122516,125543,YKL173W,2603,+,0,122412.5,-103.5
chrXIII,845300,845633,3.918395136,chrXIII,845570,848486,YMR288W,6618,+,0,845466.5,-103.5
chrXIV,604997,605562,16.21456666,chrXIV,605383,605611,YNL015W,5211,+,0,605279.5,-103.5
chrXVI,667350,667793,5.438170636,chrXVI,667675,670873,YPR055W,5661,+,0,667571.5,-103.5
chrVII,698256,698686,10.01505238,chrVII,697444,698368,YGR104C,4074,-,0,698471,-103
chrXIII,571965,572329,2.93178575,chrXIII,571276,572044,YMR157C,6473,-,0,572147,-103
chrXIV,258025,258491,5.258680031,chrXIV,256787,258155,YNL206C,5008,-,0,258258,-103
chrXIV,722927,723503,12.32285969,chrXIV,721119,723112,YNR053C,5282,-,0,723215,-103
chrXV,204401,204747,16.51544227,chrXV,202695,204471,YOL066C,3009,-,0,204574,-103
chrXVI,74496,75148,14.6149489,chrXVI,74308,74719,YPL250C,5343,-,0,74822,-103
chrVII,238063,238435,1.803055925,chrVII,238352,241085,YGL141W,3817,+,0,238249,-103
chrXII,844023,844333,5.123163703,chrXII,844281,845730,YLR359W,4748,+,0,844178,-103
chrXII,929482,929888,6.500128386,chrXII,929788,930892,YLR405W,4798,+,0,929685,-103
chrXIII,245733,246291,10.94469363,chrXIII,246115,246751,YML012W,6287,+,0,246012,-103
chrXV,223029,223299,8.831260379,chrXV,223267,224179,YOL056W,3019,+,0,223164,-103
chrXVI,706772,706964,3.509355174,chrXVI,706971,708342,YPR084W,5691,+,-8,706868,-103
chrIV,1153503,1153954,15.6348079,chrIV,1151802,1153626,YDR341C,1946,-,0,1153728.5,-102.5
chrVII,633939,634392,8.821275677,chrVII,631480,634063,YGR071C,4041,-,0,634165.5,-102.5
chrXIV,720544,720955,20.22149765,chrXIV,719345,720647,YNR052C,5281,-,0,720749.5,-102.5
chrXV,198616,199039,2.44969766,chrXV,197219,198725,YOL070C,3005,-,0,198827.5,-102.5
chrVIII,276459,276862,9.651698559,chrVIII,276763,277768,YHR085W,5994,+,0,276660.5,-102.5
chrXI,255353,255771,8.937761377,chrXI,253696,255460,YKL100C,2681,-,0,255562,-102
chrXIII,103746,104782,12.94595991,chrXIII,103982,104162,YML081C-A,6211,-,0,104264,-102
chrXIII,558346,558906,10.2832723,chrXIII,557480,558524,YMR146C,6461,-,0,558626,-102
chrXIII,706800,707178,9.27698271,chrXIII,703578,706887,YMR218C,6543,-,0,706989,-102
chrXV,194745,195059,2.866843315,chrXV,193831,194800,YOL073C,3002,-,0,194902,-102
chrI,37223,37499,1.871441367,chrI,37463,38972,YAL058W,18,+,0,37361,-102
chrII,227342,227724,11.10861306,chrII,227635,235117,YBL004W,978,+,0,227533,-102
chrIV,909867,910035,32.27367811,chrIV,910053,911301,YDR222W,1817,+,-19,909951,-102
chrV,146684,147012,13.12807396,chrV,146950,147979,YEL004W,208,+,0,146848,-102
chrV,552228,552616,10.51116106,chrV,552524,553259,YER182W,436,+,0,552422,-102
chrVII,375861,376135,4.689870128,chrVII,376100,377255,YGL067W,3892,+,0,375998,-102
chrVIII,62485,62821,6.274914722,chrVIII,62755,62826,tH(GUG)H,5967,+,0,62653,-102
chrXIII,9969,10221,1.050526412,chrXIII,10197,11295,YML131W,6156,+,0,10095,-102
chrII,582054,582493,7.83918419,chrII,581725,582172,YBR173C,1171,-,0,582273.5,-101.5
chrVI,203319,203750,2.610993846,chrVI,201959,203433,YFR024C-A,2512,-,0,203534.5,-101.5
chrVI,225449,226670,4.956442308,chrVI,225019,225958,YFR034C,2525,-,0,226059.5,-101.5
chrXII,339400,339749,1.972446203,chrXII,337526,339473,YLR098C,4453,-,0,339574.5,-101.5
chrXII,965361,965962,11.78565069,chrXII,965089,965560,YLR421C,4818,-,0,965661.5,-101.5
chrIV,952446,952949,13.60540819,chrIV,952799,953981,YDR245W,1840,+,0,952697.5,-101.5
chrXI,49708,50189,4.2567343,chrXI,50050,53353,YKL205W,2572,+,0,49948.5,-101.5
chrXI,571347,571672,16.96467591,chrXI,571611,573393,YKR069W,2860,+,0,571509.5,-101.5
chrXIII,290745,291318,9.213647728,chrXIII,291133,294967,YMR012W,6314,+,0,291031.5,-101.5
chrXIV,185163,185552,4.369301448,chrXIV,185459,186349,YNL246W,4968,+,0,185357.5,-101.5
chrXIV,206623,207032,13.15255702,chrXIV,206929,209854,YNL236W,4978,+,0,206827.5,-101.5
chrXIV,473056,473521,15.03153112,chrXIV,473390,476012,YNL082W,5140,+,0,473288.5,-101.5
chrXV,211901,212382,10.62237121,chrXV,212243,213734,YOL061W,3014,+,0,212141.5,-101.5
chrVII,982035,982303,13.15468493,chrVII,979764,982068,YGR245C,4229,-,0,982169,-101
chrX,683197,683575,16.4817287,chrX,678956,683285,YJR137C,824,-,0,683386,-101
chrX,414702,415028,3.161861653,chrX,414966,415038,tK(CUU)J,5995,+,0,414865,-101
chrVII,505749,506170,7.546848423,chrVII,504656,505859,YGR005C,3968,-,0,505959.5,-100.5
chrVIII,167308,167761,9.262040929,chrVIII,164977,167434,YHR028C,5920,-,0,167534.5,-100.5
chrXV,761139,761592,11.77547455,chrXV,760824,761265,YOR224C,3321,-,0,761365.5,-100.5
chrIV,190463,191182,13.14046036,chrIV,190923,192261,YDL147W,1421,+,0,190822.5,-100.5
chrIV,1401172,1402165,16.58542641,chrIV,1401769,1402564,YDR471W,2087,+,0,1401668.5,-100.5
chrV,307294,307809,8.535418722,chrV,307652,308123,YER074W-A,302,+,0,307551.5,-100.5
chrVI,36485,36918,10.02210899,chrVI,36802,38674,YFL049W,2428,+,0,36701.5,-100.5
chrVII,506644,507091,2.679257503,chrVII,506968,507940,YGR007W,3970,+,0,506867.5,-100.5
chrXIII,178058,178591,7.827978567,chrXIII,178425,179637,YML048W,6248,+,0,178324.5,-100.5
chrII,321536,321882,4.404803721,chrII,320415,321609,YBR042C,1025,-,0,321709,-100
chrII,657495,657905,5.674684558,chrII,655575,657600,YBR216C,1220,-,0,657700,-100
chrIV,556133,557011,16.31706246,chrIV,555725,556472,YDR050C,1631,-,0,556572,-100
chrX,305777,306147,5.206550136,chrX,305220,305862,YJL072C,612,-,0,305962,-100
chrXIV,292622,292916,7.226911327,chrXIV,292192,292669,YNL185C,5029,-,0,292769,-100
chrI,130470,130926,12.74006556,chrI,130798,131983,YAL012W,74,+,0,130698,-100
chrII,48535,48913,6.811266728,chrII,48824,49358,YBL090W,881,+,0,48724,-100
chrII,760920,761392,8.702350988,chrII,761256,762594,YBR279W,1288,+,0,761156,-100
chrIII,258532,259032,5.008753988,chrIII,258882,259269,YCR082W,3661,+,0,258782,-100
chrIV,829290,829678,3.615585492,chrIV,829584,830277,YDR183W,1772,+,0,829484,-100
chrV,456013,456423,2.933891224,chrV,456318,457605,YER143W,387,+,0,456218,-100
chrVIII,138409,138777,5.109174476,chrVIII,138693,139851,YHR017W,5907,+,0,138593,-100
chrXI,359913,360171,14.31963238,chrXI,360142,360817,YKL041W,2746,+,0,360042,-100
chrXII,820236,820584,4.074594861,chrXII,820510,822040,YLR345W,4733,+,0,820410,-100
chrXIII,217095,217427,8.119944112,chrXIII,217361,219878,YML029W,6269,+,0,217261,-100
chrXIII,571965,572329,2.93178575,chrXIII,572247,572715,YMR158W,6474,+,0,572147,-100
chrXIV,244214,244520,2.914636476,chrXIV,244467,245430,YNL215W,4999,+,0,244367,-100
chrXVI,664630,665088,9.868489026,chrXVI,664959,665490,YPR051W,5657,+,0,664859,-100
chrIV,238494,239033,7.078624913,chrIV,236156,238664,YDL126C,1444,-,0,238763.5,-99.5
chrIV,1455779,1456152,8.683507032,chrIV,1455041,1455866,YDR503C,2118,-,0,1455965.5,-99.5
chrVII,786817,787222,7.228490445,chrVII,786053,786920,YGR147C,4122,-,0,787019.5,-99.5
chrXI,248081,248852,2.768064643,chrXI,248061,248367,YKL102C,2679,-,0,248466.5,-99.5
chrXI,596741,597102,7.186490992,chrXI,596420,596822,YKR083C,2875,-,0,596921.5,-99.5
chrXIV,670094,670491,10.43511501,chrXIV,669773,670193,YNR022C,5249,-,0,670292.5,-99.5
chrXVI,73821,74140,8.194413968,chrXVI,73362,73881,YPL252C,5341,-,0,73980.5,-99.5
chrXVI,895669,896058,2.201116875,chrXVI,893796,895764,YPR179C,5800,-,0,895863.5,-99.5
chrX,339521,339852,1.783673656,chrX,339786,342255,YJL051W,635,+,0,339686.5,-99.5
chrXI,567599,568036,12.4691587,chrXI,567917,570149,YKR067W,2858,+,0,567817.5,-99.5
chrXIII,247350,247803,6.758520424,chrXIII,247676,250868,YML010W,6289,+,0,247576.5,-99.5
chrXIII,340915,341168,1.38206427,chrXIII,341141,341675,YMR035W,6341,+,0,341041.5,-99.5
chrXIII,649713,650158,4.95594538,chrXIII,650035,650812,YMR193W,6515,+,0,649935.5,-99.5
chrI,114522,114906,8.185553801,chrI,113613,114615,YAL020C,63,-,0,114714,-99
chrII,151101,151537,13.34952907,chrII,150446,151220,YBL036C,941,-,0,151319,-99
chrVII,842505,842795,6.658905637,chrVII,840823,842551,YGR171C,4152,-,0,842650,-99
chrVII,911496,911958,14.10236573,chrVII,910842,911628,YGR207C,4190,-,0,911727,-99
chrXIV,724200,724610,10.51034913,chrXIV,723355,724306,YNR054C,5283,-,0,724405,-99
chrXV,31503,31907,4.405584945,chrXV,28702,31606,YOL155C,2915,-,0,31705,-99
chrXV,552661,553311,15.43139457,chrXV,552297,552887,YOR122C,3210,-,0,552986,-99
chrIII,111532,112100,3.189268294,chrIII,111915,112482,YCL001W,3574,+,0,111816,-99
chrXV,1076475,1076893,7.034197059,chrXV,1076783,1077911,YOR390W,3498,+,0,1076684,-99
chrXVI,912373,912755,6.917490877,chrXVI,912663,916962,YPR189W,5810,+,0,912564,-99
chrII,738284,738651,10.58470827,chrII,737769,738369,YBR264C,1273,-,0,738467.5,-98.5
chrVII,924362,924759,16.36037578,chrVII,922632,924462,YGR216C,4199,-,0,924560.5,-98.5
chrXII,68157,68552,2.271985472,chrXII,66744,68256,YLL036C,4318,-,0,68354.5,-98.5
chrXIII,762843,763580,17.33577889,chrXIII,762110,763113,snR86,6239,-,0,763211.5,-98.5
chrXIV,145204,145555,17.43960946,chrXIV,144279,145281,YNL265C,4949,-,0,145379.5,-98.5
chrXV,471511,471926,4.142698105,chrXV,469376,471620,YOR076C,3164,-,0,471718.5,-98.5
chrXV,988607,989154,12.5070663,chrXV,986898,988782,YOR348C,3454,-,0,988880.5,-98.5
chrXVI,338509,338928,4.789054634,chrXVI,337435,338620,YPL112C,5489,-,0,338718.5,-98.5
chrXVI,478903,479296,2.875444482,chrXVI,475992,479001,YPL040C,5562,-,0,479099.5,-98.5
chrII,711275,711708,10.53228572,chrII,711590,712754,YBR246W,1254,+,0,711491.5,-98.5
chrIV,199661,200132,10.88854836,chrIV,199995,201582,YDL143W,1425,+,0,199896.5,-98.5
chrIV,771624,771931,10.46256025,chrIV,771876,775782,YDR159W,1744,+,0,771777.5,-98.5
chrXII,617277,617590,1.356164253,chrXII,617532,620160,YLR240W,4618,+,0,617433.5,-98.5
chrXIV,668000,668555,9.403438323,chrXIV,668376,669591,YNR021W,5248,+,0,668277.5,-98.5
chrXVI,316470,316841,1.14379533,chrXVI,316754,317516,YPL124W,5476,+,0,316655.5,-98.5
chrIV,857869,858233,5.036936848,chrIV,856897,857953,YDR202C,1793,-,0,858051,-98
chrIX,54983,55255,6.333725769,chrIX,53980,55021,YIL154C,2188,-,0,55119,-98
chrIX,171408,171798,14.98399527,chrIX,169981,171505,YIL104C,2242,-,0,171603,-98
chrVII,1038342,1038856,9.284762506,chrVII,1037799,1038501,YGR271C-A,4257,-,0,1038599,-98
chrX,702749,703583,14.86046659,chrX,702026,703068,YJR145C,833,-,0,703166,-98
chrXII,696721,697135,11.9568885,chrXII,695045,696830,YLR276C,4657,-,0,696928,-98
chrXIII,245733,246291,10.94469363,chrXIII,245536,245914,YML012C-A,6286,-,0,246012,-98
chrIII,108893,109119,13.04123318,chrIII,109104,110670,YCL004W,3572,+,0,109006,-98
chrVII,210229,210405,11.85082895,chrVII,210415,213667,YGL156W,3802,+,-11,210317,-98
chrVII,499787,500279,5.767419951,chrVII,500131,502366,YGR003W,3966,+,0,500033,-98
chrX,460128,460438,3.714795002,chrX,460381,461593,YJR013W,699,+,0,460283,-98
chrXIV,383741,384035,10.99746804,chrXIV,383986,386848,YNL127W,5092,+,0,383888,-98
chrXVI,193460,193638,6.665222609,chrXVI,193647,194145,YPL187W,5410,+,-10,193549,-98
chrXVI,527271,527625,3.46167752,chrXVI,527546,528692,YPL014W,5589,+,0,527448,-98
