chr,start,end,time,chrGene,startGene,endGene,gene,overlap,strand,dist,peakCenter,distTSStoPeakCenter
chrX,316371,316792,2.461617897,chrX,316722,316980,YJL062W-A,622,+,0,316581.5,-140.5
chrXI,524909,525322,6.541683022,chrXI,525256,525562,YKR047W,2838,+,0,525115.5,-140.5
chrXIII,706821,707162,12.24422504,chrXIII,707132,712109,YMR219W,6544,+,0,706991.5,-140.5
chrXVI,172715,173306,4.15510507,chrXVI,173151,174702,YPL198W,5398,+,0,173010.5,-140.5
chrIX,220603,221077,8.635849096,chrIX,217862,220700,YIL075C,2272,-,0,220840,-140
chrIX,276255,276609,3.053198009,chrIX,275107,276292,YIL042C,2310,-,0,276432,-140
chrXI,473352,473626,1.597877364,chrXI,471693,473349,YKR017C,2807,-,-4,473489,-140
chrII,283436,283758,2.197305031,chrII,283737,284271,YBR022W,1005,+,0,283597,-140
chrVIII,393178,393608,9.707068776,chrVIII,393533,394085,YHR148W,6063,+,0,393393,-140
chrXII,270692,271042,5.334699202,chrXII,271007,271463,YLR068W,4423,+,0,270867,-140
chrXIV,602557,602975,1.348197031,chrXIV,602906,604268,YNL016W,5210,+,0,602766,-140
chrII,683042,683417,12.15407067,chrII,682178,683090,YBR231C,1238,-,0,683229.5,-139.5
chrIV,1445413,1445800,9.023818799,chrIV,1443712,1445467,YDR497C,2112,-,0,1445606.5,-139.5
chrVIII,138413,138776,7.191100827,chrVIII,136880,138455,YHR016C,5906,-,0,138594.5,-139.5
chrXII,108894,109329,12.17143429,chrXII,108675,108972,YLL018C-A,4337,-,0,109111.5,-139.5
chrXV,712473,712892,1.722341818,chrXV,711682,712543,YOR194C,3291,-,0,712682.5,-139.5
chrVII,291734,292051,2.57220826,chrVII,292032,293001,YGL115W,3844,+,0,291892.5,-139.5
chrX,265683,265888,3.408573771,chrX,265925,268415,YJL089W,593,+,-38,265785.5,-139.5
chrXIII,141959,142180,47.11456112,chrXIII,142209,144954,YML065W,6228,+,-30,142069.5,-139.5
chrXIV,779560,779991,2.220703229,chrXIV,779915,781040,YNR075W,5304,+,0,779775.5,-139.5
chrIII,35345,35719,7.049134564,chrIII,34142,35393,YCL052C,3524,-,0,35532,-139
chrIV,326051,326525,2.004766866,chrIV,324046,326149,YDL074C,1499,-,0,326288,-139
chrIV,856084,856380,7.790643431,chrIV,854278,856093,YDR200C,1791,-,0,856232,-139
chrIX,241728,242100,17.28824734,chrIX,241307,241775,YIL065C,2285,-,0,241914,-139
chrV,382099,382385,3.311516049,chrV,378761,382103,YER110C,349,-,0,382242,-139
chrVIII,50808,51134,4.809801242,chrVIII,51110,52988,YHL027W,5855,+,0,50971,-139
chrXII,679893,680227,5.336463821,chrXII,680199,680844,YLR268W,4649,+,0,680060,-139
chrXII,871349,871765,4.870037772,chrXII,871696,872728,YLR375W,4767,+,0,871557,-139
chrXIV,154731,155189,3.917474288,chrXIV,155099,156539,YNL261W,4953,+,0,154960,-139
chrXV,453437,453819,21.15312292,chrXV,453767,455795,YOR069W,3153,+,0,453628,-139
chrXIII,251397,251912,2.984942501,chrXIII,251303,251516,YML009C,6292,-,0,251654.5,-138.5
chrVII,689957,690254,12.50684085,chrVII,690244,693097,YGR100W,4070,+,0,690105.5,-138.5
chrVIII,281133,281578,9.483728268,chrVIII,281494,282382,YHR088W,5998,+,0,281355.5,-138.5
chrVII,650573,650937,10.48539865,chrVII,649597,650617,YGR086C,4056,-,0,650755,-138
chrXV,633524,633884,9.351670692,chrXV,633281,633566,YOR159C,3249,-,0,633704,-138
chrXII,642323,642653,16.74632377,chrXII,642626,644336,YLR253W,4631,+,0,642488,-138
chrIV,1226509,1226838,2.563050463,chrIV,1225165,1226536,YDR375C,1986,-,0,1226673.5,-137.5
chrXV,103792,104333,2.616035662,chrXV,103316,103925,YOL114C,2955,-,0,104062.5,-137.5
chrVII,96995,97404,3.447163503,chrVII,97337,98585,YGL208W,3748,+,0,97199.5,-137.5
chrVII,374717,375180,2.921660453,chrVII,375086,375671,YGL068W,3891,+,0,374948.5,-137.5
chrXII,743843,744182,6.236874163,chrXII,744150,744851,YLR306W,4691,+,0,744012.5,-137.5
chrVII,875126,875366,8.698317397,chrVII,872043,875109,YGR188C,4170,-,-18,875246,-137
chrXVI,892032,892398,2.302516324,chrXVI,891100,892078,YPR176C,5797,-,0,892215,-137
chrVII,123208,123698,1.790464873,chrVII,123590,124298,YGL198W,3758,+,0,123453,-137
chrX,226972,227406,2.307281893,chrX,227326,227776,YJL104W,578,+,0,227189,-137
chrXV,273590,274131,5.309758885,chrXV,272002,273724,YOL027C,3050,-,0,273860.5,-136.5
chrII,526818,527241,2.073189442,chrII,527166,527262,YBR141W-A,1138,+,0,527029.5,-136.5
chrIV,583404,583747,2.764924653,chrIV,583712,584645,YDR068W,1649,+,0,583575.5,-136.5
chrXII,253478,253969,1.202871094,chrXII,253860,254958,YLR056W,4411,+,0,253723.5,-136.5
chrIV,199654,200082,21.44260569,chrIV,198661,199732,YDL144C,1424,-,0,199868,-136
chrIV,1149426,1149778,5.462793944,chrIV,1147378,1149466,YDR338C,1943,-,0,1149602,-136
chrXI,277820,278178,2.88774253,chrXI,277188,277863,YKL087C,2697,-,0,277999,-136
chrXI,393262,393756,6.197669709,chrXI,393145,393373,YKL023C-A,2765,-,0,393509,-136
chrXVI,888646,889042,8.724854574,chrXVI,888042,888708,YPR174C,5795,-,0,888844,-136
chrIV,836053,836515,5.43183514,chrIV,836420,838061,YDR188W,1778,+,0,836284,-136
chrXIII,687205,687553,1.496995591,chrXIII,687515,688865,YMR210W,6535,+,0,687379,-136
chrXII,758800,759137,7.774826565,chrXII,757636,758833,YLR312C,4698,-,0,758968.5,-135.5
chrIX,310878,311179,14.0623367,chrIX,311164,312460,YIL022W,2332,+,0,311028.5,-135.5
chrXII,543614,544049,2.869726841,chrXII,543967,545698,YLR196W,4571,+,0,543831.5,-135.5
chrV,434627,434867,8.736470609,chrV,434541,434612,tH(GUG)E2,5964,-,-16,434747,-135
chrVI,109846,110284,4.075993039,chrVI,107851,109930,YFL013C,2470,-,0,110065,-135
chrXI,296182,296474,4.580329851,chrXI,294609,296193,YKL074C,2710,-,0,296328,-135
chrXII,553617,554007,11.32875855,chrXII,552723,553677,YLR205C,4580,-,0,553812,-135
chrXV,507456,507824,4.77801873,chrXV,506977,507505,YOR097C,3184,-,0,507640,-135
chrVII,762054,762530,2.167292825,chrVII,762427,763153,YGR136W,4110,+,0,762292,-135
chrI,138300,138659,7.93563738,chrI,137697,138345,YAL007C,79,-,0,138479.5,-134.5
chrIV,238580,239017,6.507591042,chrIV,236156,238664,YDL126C,1444,-,0,238798.5,-134.5
chrVII,303388,303703,5.205883123,chrVII,301536,303411,YGL110C,3849,-,0,303545.5,-134.5
chrVIII,34059,34364,7.547665856,chrVIII,33192,34077,YHL034C,5847,-,0,34211.5,-134.5
chrI,86978,87323,3.68784612,chrI,87285,87752,YAL030W,52,+,0,87150.5,-134.5
chrXIII,611462,611747,11.20286288,chrXIII,611739,615975,YMR176W,6497,+,0,611604.5,-134.5
chrV,437758,438116,5.884419472,chrV,437266,437803,YER134C,375,-,0,437937,-134
chrVII,457811,458197,7.760108571,chrVII,457162,457870,YGL020C,3941,-,0,458004,-134
chrVII,793012,793362,5.796964271,chrVII,790458,793053,YGR150C,4125,-,0,793187,-134
chrXIII,756141,756459,1.93171793,chrXIII,754837,756166,YMR243C,6570,-,0,756300,-134
chrIV,1258397,1258725,8.167012432,chrIV,1258695,1259709,YDR392W,2005,+,0,1258561,-134
chrVI,207168,207466,14.63200975,chrVI,207451,208297,YFR027W,2515,+,0,207317,-134
chrXV,633524,633884,9.351670692,chrXV,633838,636757,YOR160W,3250,+,0,633704,-134
chrXV,860907,861173,26.14878496,chrXV,861174,865593,YOR291W,3388,+,-2,861040,-134
chrIV,182940,183363,2.037965444,chrIV,181185,183018,YDL153C,1415,-,0,183151.5,-133.5
chrXIV,52410,52719,5.795004553,chrXIV,51906,52431,YNL310C,4901,-,0,52564.5,-133.5
chrIV,138039,138274,2.317838514,chrIV,138290,139205,YDL179W,1386,+,-17,138156.5,-133.5
chrXIV,491167,491610,6.668407378,chrXIV,491522,492971,YNL071W,5151,+,0,491388.5,-133.5
chrXVI,787683,787970,9.993277706,chrXVI,787960,789325,YPR125W,5732,+,0,787826.5,-133.5
chrXV,748924,749300,5.030782043,chrXV,747524,748979,YOR216C,3313,-,0,749112,-133
chrXI,271576,271912,5.212440401,chrXI,271877,273209,YKL090W,2694,+,0,271744,-133
chrV,210230,210499,8.308098812,chrV,208978,210232,YER027C,243,-,0,210364.5,-132.5
chrVIII,186776,187107,4.988584303,chrVIII,184874,186809,YHR039C,5934,-,0,186941.5,-132.5
chrXII,231907,232384,6.601188237,chrXII,231701,232013,YLR043C,4398,-,0,232145.5,-132.5
chrXVI,187674,188041,12.75975259,chrXVI,185316,187725,YPL190C,5406,-,0,187857.5,-132.5
chrV,546437,546930,2.924916183,chrV,546816,548079,YER178W,431,+,0,546683.5,-132.5
chrXI,84402,84739,1.465685798,chrXI,84703,85903,YKL189W,2586,+,0,84570.5,-132.5
chrXII,116176,116421,14.10253154,chrXII,116431,121111,YLL015W,4339,+,-11,116298.5,-132.5
chrXIII,213830,214281,5.006385727,chrXIII,214188,216156,YML031W,6267,+,0,214055.5,-132.5
chrXIII,742601,743074,4.497046284,chrXIII,742970,743444,YMR236W,6562,+,0,742837.5,-132.5
chrXVI,648375,648766,1.983182688,chrXVI,648703,649921,YPR041W,5647,+,0,648570.5,-132.5
chrVIII,159101,159547,4.929428707,chrVIII,157743,159192,YHR024C,5916,-,0,159324,-132
chrXIV,355023,355325,7.886951779,chrXIV,352819,355042,YNL144C,5072,-,0,355174,-132
chrXV,312328,312670,34.59103923,chrXV,311341,312367,YOL007C,3073,-,0,312499,-132
chrIX,410514,410834,4.032666658,chrIX,410806,411838,YIR029W,2393,+,0,410674,-132
chrVII,358191,358815,8.291963781,chrVII,358635,359028,YGL080W,3879,+,0,358503,-132
chrXII,1035820,1036100,8.286216281,chrXII,1036092,1038753,YLR451W,4850,+,0,1035960,-132
chrXVI,204922,205308,3.064982988,chrXVI,205247,207647,YPL180W,5418,+,0,205115,-132
chrXIV,678385,678854,2.199770902,chrXIV,677198,678488,YNR029C,5256,-,0,678619.5,-131.5
chrXV,733364,733813,7.217210791,chrXV,730007,733457,YOR207C,3304,-,0,733588.5,-131.5
chrXII,301948,302273,5.281230145,chrXII,302242,306499,YLR086W,4441,+,0,302110.5,-131.5
chrXV,265133,265460,12.91118836,chrXV,265428,266169,YOL032W,3045,+,0,265296.5,-131.5
chrX,572911,573221,12.26873649,chrX,572314,572935,YJR073C,759,-,0,573066,-131
chrV,400764,401242,5.153869395,chrV,401134,401869,YER120W,360,+,0,401003,-131
chrXIII,366682,367016,3.89670525,chrXIII,366980,367934,YMR048W,6355,+,0,366849,-131
chrXV,97263,97575,3.003162247,chrXV,97550,99488,YOL117W,2952,+,0,97419,-131
chrII,269467,269800,22.89322857,chrII,267709,269503,YBR015C,998,-,0,269633.5,-130.5
chrII,496782,497217,40.74838434,chrII,495591,496869,YBR130C,1125,-,0,496999.5,-130.5
chrXIII,493783,494062,18.10064976,chrXIII,492403,493792,YMR111C,6422,-,0,493922.5,-130.5
chrXIII,731090,731417,4.594435193,chrXIII,725933,731123,YMR229C,6554,-,0,731253.5,-130.5
chrXVI,297184,297659,1.255489107,chrXVI,297552,298050,YPL135W,5464,+,0,297421.5,-130.5
chrXVI,712930,713357,14.82405572,chrXVI,713274,715941,YPR089W,5696,+,0,713143.5,-130.5
chrX,572056,572452,5.076796061,chrX,570966,572124,YJR072C,758,-,0,572254,-130
chrIV,99269,99591,5.764835223,chrIV,99560,100421,YDL201W,1363,+,0,99430,-130
chrIV,850885,851309,2.565913464,chrIV,851227,852397,YDR197W,1788,+,0,851097,-130
chrV,439317,439653,8.116205196,chrV,439615,440971,YER136W,377,+,0,439485,-130
chrXIII,574777,575093,7.355638134,chrXIII,575065,577516,YMR160W,6478,+,0,574935,-130
chrIV,1218997,1219482,3.353239658,chrIV,1217781,1219110,YDR370C,1979,-,0,1219239.5,-129.5
chrIV,1333891,1334306,15.23497494,chrIV,1332982,1333969,YDR435C,2049,-,0,1334098.5,-129.5
chrXII,278587,278924,13.00903783,chrXII,275377,278626,YLR071C,4426,-,0,278755.5,-129.5
chrXV,17786,18065,7.807509529,chrXV,17280,17796,YOL159C,2910,-,0,17925.5,-129.5
chrXII,416683,417068,2.94250502,chrXII,417005,418109,YLR137W,4494,+,0,416875.5,-129.5
chrXVI,191053,191498,2.103493663,chrXVI,191405,192650,YPL188W,5409,+,0,191275.5,-129.5
chrXV,602340,602602,4.755667737,chrXV,601382,602342,YOR143C,3233,-,0,602471,-129
chrVII,715517,715879,20.65297291,chrVII,715827,717030,YGR111W,4083,+,0,715698,-129
chrVIII,439050,439374,47.25823982,chrVIII,439341,440127,YHR167W,6083,+,0,439212,-129
chrXIII,242934,243256,48.99913104,chrXIII,243224,244064,YML014W,6284,+,0,243095,-129
chrXVI,888646,889042,8.724854574,chrXVI,888973,891043,YPR175W,5796,+,0,888844,-129
chrVII,878121,878520,7.715463416,chrVII,876668,878192,YGR189C,4171,-,0,878320.5,-128.5
chrXI,562249,562602,6.894555128,chrXI,560788,562297,YKR063C,2854,-,0,562425.5,-128.5
chrXIV,674646,674989,7.623166614,chrXIV,673273,674689,YNR026C,5253,-,0,674817.5,-128.5
chrVIII,517148,517657,8.071694228,chrVIII,517531,518713,YHR208W,6130,+,0,517402.5,-128.5
chrXIII,219755,220262,3.68817895,chrXIII,220137,220728,YML028W,6270,+,0,220008.5,-128.5
chrXVI,614976,615523,4.824375536,chrXVI,615378,619014,YPR026W,5631,+,0,615249.5,-128.5
chrXVI,704470,704979,1.883926517,chrXVI,704853,706593,YPR083W,5690,+,0,704724.5,-128.5
chrXII,266853,267239,5.931934815,chrXII,266372,266918,YLR065C,4420,-,0,267046,-128
chrXIV,380758,381160,4.461968708,chrXIV,379557,380831,YNL130C,5088,-,0,380959,-128
chrIX,139480,139766,4.733459974,chrIX,139751,140447,YIL118W,2226,+,0,139623,-128
chrXI,176455,176849,8.011522259,chrXI,176780,178172,YKL143W,2636,+,0,176652,-128
chrXI,552477,552805,9.640596398,chrXI,552769,554620,YKR058W,2849,+,0,552641,-128
chrI,128961,129332,5.363492354,chrI,128251,129019,YAL014C,72,-,0,129146.5,-127.5
chrII,571162,571493,12.8097083,chrII,569841,571200,YBR166C,1164,-,0,571327.5,-127.5
chrVII,695015,695510,7.921623368,chrVII,694583,695135,YGR102C,4072,-,0,695262.5,-127.5
chrXV,813591,814080,8.308814406,chrXV,812394,813708,YOR259C,3356,-,0,813835.5,-127.5
chrXIII,76961,77316,7.293980035,chrXIII,77266,77770,YML098W,6193,+,0,77138.5,-127.5
chrIII,69885,70211,41.38793286,chrIII,68598,69921,YCL029C,3548,-,0,70048,-127
chrXIII,382825,383225,4.712080419,chrXIII,380345,382898,YMR053C,6361,-,0,383025,-127
chrIII,96032,96274,2.27346273,chrIII,96280,101191,YCL014W,3563,+,-7,96153,-127
chrIV,199654,200082,21.44260569,chrIV,199995,201582,YDL143W,1425,+,0,199868,-127
chrXII,551911,552373,1.617300487,chrXII,552269,552605,YLR204W,4579,+,0,552142,-127
chrXVI,656469,656873,4.250809806,chrXVI,656798,657344,YPR046W,5652,+,0,656671,-127
chrII,381729,382076,9.312080033,chrII,382029,382674,YBR072W,1058,+,0,381902.5,-126.5
chrXI,286340,286611,2.344034987,chrXI,286602,288573,YKL079W,2705,+,0,286475.5,-126.5
chrXII,17586,18071,5.314248652,chrXII,17955,19707,YLL061W,4293,+,0,17828.5,-126.5
chrXIV,701577,701958,3.549885595,chrXIV,701894,703085,YNR043W,5272,+,0,701767.5,-126.5
chrXI,195975,196333,5.119227535,chrXI,195287,196028,YKL130C,2650,-,0,196154,-126
chrXIV,586734,587158,2.567400521,chrXIV,586601,586820,YNL024C-A,5201,-,0,586946,-126
chrXVI,188453,188825,11.92133649,chrXVI,188306,188513,YPL189C-A,5407,-,0,188639,-126
chrIV,230801,230993,2.365984535,chrIV,231023,231899,YDL129W,1441,+,-31,230897,-126
chrIV,1436582,1437024,7.815340998,chrIV,1436929,1438015,YDR494W,2109,+,0,1436803,-126
chrXIII,178065,178533,9.421739016,chrXIII,178425,179637,YML048W,6248,+,0,178299,-126
chrXI,49736,50133,4.228101107,chrXI,49005,49809,YKL206C,2571,-,0,49934.5,-125.5
chrXII,573089,573584,21.02056924,chrXII,572095,573211,YLR216C,4591,-,0,573336.5,-125.5
chrXIII,213830,214281,5.006385727,chrXIII,212514,213930,YML032C,6265,-,0,214055.5,-125.5
chrXIII,778958,779547,5.46180987,chrXIII,778944,779127,YMR256C,6584,-,0,779252.5,-125.5
chrVII,951630,951905,9.292138312,chrVII,951893,952307,YGR230W,4213,+,0,951767.5,-125.5
chrVIII,406823,407130,14.49489765,chrVIII,407102,410789,YHR155W,6070,+,0,406976.5,-125.5
chrX,525959,526458,4.13402529,chrX,526334,526664,YJR048W,734,+,0,526208.5,-125.5
chrXII,81185,81484,2.296453646,chrXII,81460,83710,YLL029W,4325,+,0,81334.5,-125.5
chrIII,40636,41062,8.459484694,chrIII,39785,40724,YCL049C,3527,-,0,40849,-125
chrVII,848327,848769,10.82891044,chrVII,846932,848423,YGR175C,4157,-,0,848548,-125
chrII,721072,721456,3.169338833,chrII,721389,722313,YBR251W,1259,+,0,721264,-125
chrX,583479,583735,10.24207897,chrX,583732,585004,YJR084W,769,+,0,583607,-125
chrXVI,62943,63363,3.06814277,chrXVI,63278,63860,YPL257W,5336,+,0,63153,-125
chrXII,656871,657390,8.971764025,chrXII,656934,657006,tA(AGC)L,5887,-,0,657130.5,-124.5
chrXIV,440486,440903,8.026638628,chrXIV,439601,440570,YNL098C,5122,-,0,440694.5,-124.5
chrXVI,291001,291350,1.612115489,chrXVI,289668,291051,YPL139C,5460,-,0,291175.5,-124.5
chrVII,693082,693393,55.8474224,chrVII,693362,694403,YGR101W,4071,+,0,693237.5,-124.5
chrXIV,80325,80704,29.26224058,chrXIV,80639,82541,YNL293W,4918,+,0,80514.5,-124.5
chrXV,774304,774591,8.111418964,chrXV,774572,775259,YOR232W,3330,+,0,774447.5,-124.5
chrXVI,24811,25112,7.979335281,chrXVI,25086,26064,YPL273W,5318,+,0,24961.5,-124.5
chrXIII,392403,392875,2.437420094,chrXIII,391531,392515,YMR060C,6368,-,0,392639,-124
chrXII,548693,549081,3.38641375,chrXII,549011,549356,YLR200W,4575,+,0,548887,-124
chrXII,586237,586441,6.416511195,chrXII,586463,587573,YLR224W,4600,+,-23,586339,-124
chrXII,703963,704405,7.301158667,chrXII,704308,704698,YLR279W,4660,+,0,704184,-124
chrXVI,667346,667756,8.189298913,chrXVI,667675,670873,YPR055W,5661,+,0,667551,-124
chrIV,841896,842341,2.435392295,chrIV,840603,841995,YDR190C,1780,-,0,842118.5,-123.5
chrIV,521532,521851,2.096772635,chrIV,521815,522928,YDR035W,1616,+,0,521691.5,-123.5
chrXVI,22687,22940,49.7336203,chrXVI,22937,24701,YPL274W,5317,+,0,22813.5,-123.5
chrXVI,79336,79616,5.014991163,chrXVI,76668,79353,YPL249C,5346,-,0,79476,-123
chrII,539602,540124,1.653642831,chrII,539986,541021,YBR149W,1146,+,0,539863,-123
chrXV,233552,234894,4.433489011,chrXV,234346,234546,snR81,6235,+,0,234223,-123
chrXVI,326326,326682,11.39859818,chrXVI,326627,327662,YPL118W,5483,+,0,326504,-123
chrII,89287,90070,11.171344,chrII,89457,89556,YBL071C-B,900,-,0,89678.5,-122.5
chrXIII,167781,168026,16.82509958,chrXIII,167622,167781,YML054C-A,6242,-,-1,167903.5,-122.5
chrXVI,420465,420816,5.911719974,chrXVI,420047,420518,YPL071C,5531,-,0,420640.5,-122.5
chrI,128961,129332,5.363492354,chrI,129269,130487,YAL013W,73,+,0,129146.5,-122.5
chrV,303706,304107,1.76293309,chrV,304029,305592,YER073W,300,+,0,303906.5,-122.5
chrI,60962,61386,1.927547467,chrI,58694,61052,YAL043C,33,-,0,61174,-122
chrII,206887,207255,13.63065097,chrII,206106,206949,YBL010C,968,-,0,207071,-122
chrI,76064,76544,4.265507632,chrI,76426,79435,YAL035W,44,+,0,76304,-122
chrII,206887,207255,13.63065097,chrII,207193,209224,YBL009W,969,+,0,207071,-122
chrIX,378140,378586,13.38507127,chrIX,378485,379781,YIR012W,2370,+,0,378363,-122
chrVI,106119,106465,5.577423296,chrVI,106414,106732,YFL015W-A,2466,+,0,106292,-122
chrXII,266853,267239,5.931934815,chrXII,267168,267723,YLR066W,4421,+,0,267046,-122
chrXIII,221108,221458,2.719437699,chrXIII,221405,222563,YML027W,6271,+,0,221283,-122
chrXV,533822,534082,8.528877021,chrXV,534074,536819,YOR113W,3201,+,0,533952,-122
chrIV,1127503,1127930,2.743975449,chrIV,1126269,1127595,YDR329C,1934,-,0,1127716.5,-121.5
chrVII,374717,375180,2.921660453,chrVII,374458,374827,YGL070C,3889,-,0,374948.5,-121.5
chrXII,301948,302273,5.281230145,chrXII,300672,301989,YLR085C,4440,-,0,302110.5,-121.5
chrIX,180151,180458,7.543528807,chrIX,180426,181977,YIL097W,2251,+,0,180304.5,-121.5
chrVII,452085,452478,6.038188473,chrVII,452403,454560,YGL022W,3939,+,0,452281.5,-121.5
chrXVI,49023,49338,5.980529017,chrXVI,49302,50958,YPL260W,5331,+,0,49180.5,-121.5
chrXV,939311,939629,14.45084994,chrXV,936730,939349,YOR329C,3431,-,0,939470,-121
chrXVI,831598,831994,5.520449173,chrXVI,831054,831675,YPR151C,5762,-,0,831796,-121
chrVI,210657,210973,7.438090071,chrVI,210936,212973,YFR029W,2517,+,0,210815,-121
chrX,573688,574030,8.215173161,chrX,573980,575171,YJR075W,761,+,0,573859,-121
chrXIII,396847,397063,12.66337264,chrXIII,397076,397796,YMR063W,6371,+,-14,396955,-121
chrXVI,150265,150719,2.154907864,chrXVI,150613,151330,YPL213W,5383,+,0,150492,-121
chrI,108505,108838,11.80267847,chrI,106271,108551,YAL023C,60,-,0,108671.5,-120.5
chrIV,1116581,1117186,1.655348578,chrIV,1114432,1116763,YDR324C,1929,-,0,1116883.5,-120.5
chrXII,783283,783732,2.925714441,chrXII,783126,783387,YLR327C,4714,-,0,783507.5,-120.5
chrXIV,47927,48358,9.092075176,chrXIV,45307,48022,YNL313C,4898,-,0,48142.5,-120.5
chrXIV,76495,76912,4.052093928,chrXIV,71672,76583,YNL297C,4914,-,0,76703.5,-120.5
chrXI,562249,562602,6.894555128,chrXI,562546,565138,YKR064W,2855,+,0,562425.5,-120.5
chrXIII,664462,664799,9.856889604,chrXIII,664751,665522,YMR200W,6525,+,0,664630.5,-120.5
chrVIII,198271,198539,16.40514323,chrVIII,197397,198285,YHR046C,5942,-,0,198405,-120
chrV,171752,172236,1.399226175,chrV,172114,172492,YER009W,222,+,0,171994,-120
chrI,86978,87323,3.68784612,chrI,84748,87031,YAL031C,51,-,0,87150.5,-119.5
chrII,245595,245978,7.257484597,chrII,244365,245667,YBR004C,985,-,0,245786.5,-119.5
chrX,330093,330388,25.92174361,chrX,328117,330121,YJL057C,628,-,0,330240.5,-119.5
chrVI,224693,225083,6.866876055,chrVI,224325,224769,YFR033C,2524,-,0,224888,-119
chrVII,968644,968968,9.156795984,chrVII,966038,968687,YGR238C,4221,-,0,968806,-119
chrX,79261,79501,6.71131125,chrX,76802,79262,YJL187C,490,-,0,79381,-119
chrX,100860,101166,14.91933751,chrX,99703,100894,YJL171C,506,-,0,101013,-119
chrXII,442677,443035,10.51524703,chrXII,441714,442737,YLR151C,4510,-,0,442856,-119
chrXIII,429586,429906,1.602710996,chrXIII,426711,429627,YMR080C,6389,-,0,429746,-119
chrXVI,656469,656873,4.250809806,chrXVI,655139,656552,YPR045C,5651,-,0,656671,-119
chrIV,1385760,1386146,9.260474046,chrIV,1386072,1386516,YDR462W,2077,+,0,1385953,-119
chrVII,238063,238403,5.074130422,chrVII,238352,241085,YGL141W,3817,+,0,238233,-119
chrXI,483102,483496,4.773105483,chrXI,483418,485011,YKR023W,2813,+,0,483299,-119
chrXII,660431,660761,4.83690717,chrXII,660715,662833,YLR258W,4637,+,0,660596,-119
chrXII,691217,691653,5.068353125,chrXII,691554,693882,YLR274W,4655,+,0,691435,-119
chrXIII,151611,151891,14.22208418,chrXIII,151870,153001,YML060W,6233,+,0,151751,-119
chrIV,504650,504977,3.780085621,chrIV,504098,504695,YDR032C,1609,-,0,504813.5,-118.5
chrVI,146861,147244,13.12028711,chrVI,145113,146934,YFL002C,2484,-,0,147052.5,-118.5
chrII,245595,245978,7.257484597,chrII,245905,246547,YBR005W,986,+,0,245786.5,-118.5
chrIX,374253,374558,6.787472365,chrIX,374524,374860,YIR009W,2367,+,0,374405.5,-118.5
chrVII,157583,157990,6.23310957,chrVII,157905,159096,YGL181W,3777,+,0,157786.5,-118.5
chrXII,680946,681187,10.39913459,chrXII,681185,682238,YLR270W,4651,+,0,681066.5,-118.5
chrIX,314787,315089,3.330404775,chrIX,314034,314820,YIL020C,2336,-,0,314938,-118
chrV,502834,503190,11.0096059,chrV,500629,502894,YER162C,412,-,0,503012,-118
chrXI,506364,506662,5.643711212,chrXI,501343,506395,YKR031C,2821,-,0,506513,-118
chrXII,548693,549081,3.38641375,chrXII,547852,548769,YLR199C,4574,-,0,548887,-118
chrII,92108,92482,8.189817298,chrII,92413,93394,YBL068W,906,+,0,92295,-118
chrV,292776,293086,7.57115146,chrV,293049,294813,YER068W,294,+,0,292931,-118
chrXVI,147069,147525,5.142283016,chrXVI,147415,148423,YPL215W,5381,+,0,147297,-118
chrII,44903,45168,4.654729411,chrII,44255,44918,YBL093C,877,-,0,45035.5,-117.5
chrV,342092,342477,11.13055807,chrV,339863,342167,YER091C,328,-,0,342284.5,-117.5
chrXV,241309,241546,7.827483888,chrXV,240203,241310,YOL048C,3028,-,0,241427.5,-117.5
chrXIII,594561,594974,7.050947249,chrXIII,594885,597195,YMR167W,6485,+,0,594767.5,-117.5
chrIX,378140,378586,13.38507127,chrIX,377286,378246,YIR011C,2369,-,0,378363,-117
chrXVI,218313,218647,3.563698634,chrXVI,216011,218363,YPL176C,5422,-,0,218480,-117
chrXI,451117,451515,2.197183873,chrXI,451433,451988,YKR007W,2797,+,0,451316,-117
chrXIV,182517,182997,3.618046093,chrXIV,182874,185178,YNL247W,4967,+,0,182757,-117
chrIII,147559,147942,3.600319645,chrIII,144772,147634,YCR017C,3593,-,0,147750.5,-116.5
chrIV,321568,321769,3.281165242,chrIV,320667,321552,YDL076C,1497,-,-17,321668.5,-116.5
chrV,257928,258221,6.351438693,chrV,256374,257958,YER052C,273,-,0,258074.5,-116.5
chrXI,178209,178586,2.056964397,chrXI,178514,179174,YKL142W,2637,+,0,178397.5,-116.5
chrI,135638,135924,1.221803827,chrI,134183,135665,YAL010C,76,-,0,135781,-116
chrIX,291642,291928,4.83954427,chrIX,290418,291669,YIL033C,2319,-,0,291785,-116
chrXII,805079,805365,3.744180929,chrXII,802652,805106,YLR337C,4724,-,0,805222,-116
chrIX,349954,350414,1.601589855,chrIX,350300,350510,YIL002W-A,2356,+,0,350184,-116
chrVI,160264,160572,10.12698587,chrVI,160534,161200,YFR008W,2493,+,0,160418,-116
chrXII,781952,782162,1.313207368,chrXII,782173,782896,YLR326W,4713,+,-12,782057,-116
chrXVI,892032,892398,2.302516324,chrXVI,892331,893729,YPR178W,5799,+,0,892215,-116
chrVII,913166,913519,2.132891055,chrVII,912912,913227,YGR209C,4192,-,0,913342.5,-115.5
chrXII,229566,229829,4.866419126,chrXII,228907,229582,YLR040C,4395,-,0,229697.5,-115.5
